coordinate_X,coordinate_Y,rssi_Value,rolling_mean_rssi,zone
0.0,0.5,-73,-75.14285714285714,Personal
0.0,0.5,-74,-75.0,Personal
0.0,0.5,-74,-74.88888888888889,Personal
0.0,0.5,-74,-74.8,Personal
0.0,0.5,-74,-74.72727272727273,Personal
0.0,0.5,-74,-74.66666666666667,Personal
0.0,0.5,-73,-74.53846153846153,Personal
0.0,0.5,-73,-74.42857142857143,Personal
0.0,0.5,-73,-74.33333333333333,Personal
0.0,0.5,-75,-74.375,Personal
0.0,0.5,-75,-74.41176470588235,Personal
0.0,0.5,-75,-74.44444444444444,Personal
0.0,0.5,-74,-74.42105263157895,Personal
0.0,0.5,-89,-75.15,Personal
0.0,0.5,-90,-75.85714285714286,Personal
0.0,0.5,-84,-76.22727272727273,Personal
0.0,0.5,-85,-76.6086956521739,Personal
0.0,0.5,-87,-77.04166666666667,Personal
0.0,0.5,-82,-77.24,Personal
0.0,0.5,-86,-77.57692307692308,Personal
0.0,0.5,-86,-77.88888888888889,Personal
0.0,0.5,-82,-78.03571428571429,Personal
0.0,0.5,-83,-78.20689655172414,Personal
0.0,0.5,-84,-78.4,Personal
0.0,0.5,-87,-78.6774193548387,Personal
0.0,0.5,-84,-84.0,Personal
0.0,0.5,-79,-81.5,Personal
0.0,0.5,-80,-81.0,Personal
0.0,0.5,-86,-82.25,Personal
0.0,0.5,-81,-82.0,Personal
0.0,0.5,-82,-82.0,Personal
0.0,0.5,-83,-82.14285714285714,Personal
0.0,0.5,-87,-82.75,Personal
0.0,0.5,-81,-82.55555555555556,Personal
0.0,0.5,-84,-82.7,Personal
0.0,0.5,-79,-82.36363636363636,Personal
0.0,0.5,-79,-82.08333333333333,Personal
0.0,0.5,-84,-82.23076923076923,Personal
0.0,0.5,-68,-81.21428571428571,Personal
0.0,0.5,-71,-80.53333333333333,Personal
0.0,0.5,-72,-80.0,Personal
0.0,0.5,-69,-79.3529411764706,Personal
0.0,0.5,-69,-78.77777777777777,Personal
0.0,0.5,-67,-78.15789473684211,Personal
0.0,0.5,-65,-77.5,Personal
0.0,0.5,-67,-77.0,Personal
0.0,0.5,-66,-76.5,Personal
0.0,0.5,-66,-76.04347826086956,Personal
0.0,0.5,-66,-75.625,Personal
0.0,0.5,-67,-75.28,Personal
0.0,0.5,-65,-74.88461538461539,Personal
0.0,0.5,-66,-74.55555555555556,Personal
0.0,0.5,-67,-74.28571428571429,Personal
0.0,0.5,-68,-74.06896551724138,Personal
0.0,0.5,-73,-74.03333333333333,Personal
0.0,0.5,-68,-68.0,Personal
0.0,0.5,-69,-68.5,Personal
0.0,0.5,-73,-70.0,Personal
0.0,0.5,-71,-70.25,Personal
0.0,0.5,-74,-71.0,Personal
0.0,0.5,-72,-71.16666666666667,Personal
0.0,0.5,-70,-71.0,Personal
0.0,0.5,-70,-70.875,Personal
0.0,0.5,-76,-71.44444444444444,Personal
0.0,0.5,-80,-72.3,Personal
0.0,0.5,-80,-73.0,Personal
0.0,0.5,-76,-73.25,Personal
0.0,0.5,-74,-73.3076923076923,Personal
0.0,0.5,-76,-73.5,Personal
0.0,0.5,-76,-73.66666666666667,Personal
0.0,0.5,-74,-73.6875,Personal
0.0,0.5,-74,-73.70588235294117,Personal
0.0,0.5,-77,-73.88888888888889,Personal
0.0,0.5,-76,-74.0,Personal
0.0,0.5,-75,-74.05,Personal
0.0,0.5,-76,-74.14285714285714,Personal
0.0,0.5,-75,-74.18181818181819,Personal
0.0,0.5,-76,-74.26086956521739,Personal
0.0,0.5,-75,-74.29166666666667,Personal
0.0,0.5,-76,-74.36,Personal
0.0,0.5,-75,-74.38461538461539,Personal
0.0,0.5,-75,-74.4074074074074,Personal
0.0,0.5,-75,-74.42857142857143,Personal
0.0,0.5,-75,-74.44827586206897,Personal
0.0,0.5,-75,-75.0,Personal
0.0,0.5,-80,-77.5,Personal
0.0,0.5,-81,-78.66666666666667,Personal
0.0,0.5,-80,-79.0,Personal
0.0,0.5,-80,-79.2,Personal
0.0,0.5,-80,-79.33333333333333,Personal
0.0,0.5,-80,-79.42857142857143,Personal
0.0,0.5,-80,-79.5,Personal
0.0,0.5,-79,-79.44444444444444,Personal
0.0,0.5,-80,-79.5,Personal
0.0,0.5,-80,-79.54545454545455,Personal
0.0,0.5,-81,-79.66666666666667,Personal
0.0,0.5,-80,-79.6923076923077,Personal
0.0,0.5,-80,-79.71428571428571,Personal
0.0,0.5,-80,-79.73333333333333,Personal
0.0,0.5,-80,-79.75,Personal
0.0,0.5,-80,-79.76470588235294,Personal
0.0,0.5,-80,-79.77777777777777,Personal
0.0,0.5,-80,-79.78947368421052,Personal
0.0,0.5,-80,-79.8,Personal
0.0,0.5,-79,-79.76190476190476,Personal
0.0,0.5,-80,-79.77272727272727,Personal
0.0,0.5,-81,-79.82608695652173,Personal
0.0,0.5,-81,-79.875,Personal
0.0,0.5,-81,-79.92,Personal
0.0,0.5,-69,-79.5,Personal
0.0,0.5,-69,-79.11111111111111,Personal
0.0,0.5,-69,-78.75,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-69,-69.8,Personal
0.0,0.5,-70,-69.83333333333333,Personal
0.0,0.5,-70,-69.85714285714286,Personal
0.0,0.5,-70,-69.875,Personal
0.0,0.5,-70,-69.88888888888889,Personal
0.0,0.5,-69,-69.8,Personal
0.0,0.5,-69,-69.72727272727273,Personal
0.0,0.5,-69,-69.66666666666667,Personal
0.0,0.5,-69,-69.61538461538461,Personal
0.0,0.5,-69,-69.57142857142857,Personal
0.0,0.5,-69,-69.53333333333333,Personal
0.0,0.5,-69,-69.5,Personal
0.0,0.5,-69,-69.47058823529412,Personal
0.0,0.5,-70,-69.5,Personal
0.0,0.5,-69,-69.47368421052632,Personal
0.0,0.5,-75,-69.75,Personal
0.0,0.5,-72,-69.85714285714286,Personal
0.0,0.5,-74,-70.04545454545455,Personal
0.0,0.5,-75,-70.26086956521739,Personal
0.0,0.5,-74,-70.41666666666667,Personal
0.0,0.5,-73,-70.52,Personal
0.0,0.5,-74,-70.65384615384616,Personal
0.0,0.5,-74,-70.77777777777777,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-75,-74.2,Personal
0.0,0.5,-74,-74.16666666666667,Personal
0.0,0.5,-74,-74.14285714285714,Personal
0.0,0.5,-72,-73.875,Personal
0.0,0.5,-73,-73.77777777777777,Personal
0.0,0.5,-75,-73.9,Personal
0.0,0.5,-75,-74.0,Personal
0.0,0.5,-75,-74.08333333333333,Personal
0.0,0.5,-74,-74.07692307692308,Personal
0.0,0.5,-74,-74.07142857142857,Personal
0.0,0.5,-74,-74.06666666666666,Personal
0.0,0.5,-75,-74.125,Personal
0.0,0.5,-73,-74.05882352941177,Personal
0.0,0.5,-79,-74.33333333333333,Personal
0.0,0.5,-86,-74.94736842105263,Personal
0.0,0.5,-84,-75.4,Personal
0.0,0.5,-81,-75.66666666666667,Personal
0.0,0.5,-83,-76.0,Personal
0.0,0.5,-82,-76.26086956521739,Personal
0.0,0.5,-80,-76.41666666666667,Personal
0.0,0.5,-81,-76.6,Personal
0.0,0.5,-81,-76.76923076923077,Personal
0.0,0.5,-80,-76.88888888888889,Personal
0.0,0.5,-80,-77.0,Personal
0.0,0.5,-82,-77.17241379310344,Personal
0.0,0.5,-82,-77.33333333333333,Personal
0.0,0.5,-82,-77.48387096774194,Personal
0.0,0.5,-79,-79.0,Personal
0.0,0.5,-80,-79.5,Personal
0.0,0.5,-79,-79.33333333333333,Personal
0.0,0.5,-79,-79.25,Personal
0.0,0.5,-80,-79.4,Personal
0.0,0.5,-80,-79.5,Personal
0.0,0.5,-80,-79.57142857142857,Personal
0.0,0.5,-80,-79.625,Personal
0.0,0.5,-80,-79.66666666666667,Personal
0.0,0.5,-80,-79.7,Personal
0.0,0.5,-82,-79.9090909090909,Personal
0.0,0.5,-81,-80.0,Personal
0.0,0.5,-69,-79.15384615384616,Personal
0.0,0.5,-70,-78.5,Personal
0.0,0.5,-70,-77.93333333333334,Personal
0.0,0.5,-69,-77.375,Personal
0.0,0.5,-69,-76.88235294117646,Personal
0.0,0.5,-69,-76.44444444444444,Personal
0.0,0.5,-69,-76.05263157894737,Personal
0.0,0.5,-69,-75.7,Personal
0.0,0.5,-69,-75.38095238095238,Personal
0.0,0.5,-69,-75.0909090909091,Personal
0.0,0.5,-69,-74.82608695652173,Personal
0.0,0.5,-69,-74.58333333333333,Personal
0.0,0.5,-69,-74.36,Personal
0.0,0.5,-69,-74.15384615384616,Personal
0.0,0.5,-69,-73.96296296296296,Personal
0.0,0.5,-69,-73.78571428571429,Personal
0.0,0.5,-69,-73.62068965517241,Personal
0.0,0.5,-69,-73.46666666666667,Personal
0.0,0.5,-69,-73.3225806451613,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-69,-69.66666666666667,Personal
0.0,0.5,-69,-69.5,Personal
0.0,0.5,-69,-69.4,Personal
0.0,0.5,-69,-69.33333333333333,Personal
0.0,0.5,-75,-70.14285714285714,Personal
0.0,0.5,-76,-70.875,Personal
0.0,0.5,-76,-71.44444444444444,Personal
0.0,0.5,-76,-71.9,Personal
0.0,0.5,-76,-72.27272727272727,Personal
0.0,0.5,-75,-72.5,Personal
0.0,0.5,-75,-72.6923076923077,Personal
0.0,0.5,-74,-72.78571428571429,Personal
0.0,0.5,-76,-73.0,Personal
0.0,0.5,-76,-73.1875,Personal
0.0,0.5,-75,-73.29411764705883,Personal
0.0,0.5,-74,-73.33333333333333,Personal
0.0,0.5,-75,-73.42105263157895,Personal
0.0,0.5,-74,-73.45,Personal
0.0,0.5,-74,-73.47619047619048,Personal
0.0,0.5,-75,-73.54545454545455,Personal
0.0,0.5,-75,-73.6086956521739,Personal
0.0,0.5,-74,-73.625,Personal
0.0,0.5,-74,-73.64,Personal
0.0,0.5,-75,-73.6923076923077,Personal
0.0,0.5,-75,-73.74074074074075,Personal
0.0,0.5,-76,-73.82142857142857,Personal
0.0,0.5,-75,-73.86206896551724,Personal
0.0,0.5,-80,-80.0,Personal
0.0,0.5,-80,-80.0,Personal
0.0,0.5,-80,-80.0,Personal
0.0,0.5,-80,-80.0,Personal
0.0,0.5,-80,-80.0,Personal
0.0,0.5,-81,-80.16666666666667,Personal
0.0,0.5,-81,-80.28571428571429,Personal
0.0,0.5,-81,-80.375,Personal
0.0,0.5,-81,-80.44444444444444,Personal
0.0,0.5,-80,-80.4,Personal
0.0,0.5,-81,-80.45454545454545,Personal
0.0,0.5,-80,-80.41666666666667,Personal
0.0,0.5,-80,-80.38461538461539,Personal
0.0,0.5,-80,-80.35714285714286,Personal
0.0,0.5,-80,-80.33333333333333,Personal
0.0,0.5,-80,-80.3125,Personal
0.0,0.5,-80,-80.29411764705883,Personal
0.0,0.5,-80,-80.27777777777777,Personal
0.0,0.5,-81,-80.3157894736842,Personal
0.0,0.5,-80,-80.3,Personal
0.0,0.5,-81,-80.33333333333333,Personal
0.0,0.5,-81,-80.36363636363636,Personal
0.0,0.5,-81,-80.3913043478261,Personal
0.0,0.5,-80,-80.375,Personal
0.0,0.5,-70,-79.96,Personal
0.0,0.5,-69,-79.53846153846153,Personal
0.0,0.5,-69,-79.14814814814815,Personal
0.0,0.5,-69,-78.78571428571429,Personal
0.0,0.5,-70,-78.48275862068965,Personal
0.0,0.5,-70,-78.2,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-69,-69.5,Personal
0.0,0.5,-69,-69.33333333333333,Personal
0.0,0.5,-69,-69.25,Personal
0.0,0.5,-69,-69.2,Personal
0.0,0.5,-70,-69.33333333333333,Personal
0.0,0.5,-70,-69.42857142857143,Personal
0.0,0.5,-69,-69.375,Personal
0.0,0.5,-69,-69.33333333333333,Personal
0.0,0.5,-69,-69.3,Personal
0.0,0.5,-69,-69.27272727272727,Personal
0.0,0.5,-69,-69.25,Personal
0.0,0.5,-69,-69.23076923076923,Personal
0.0,0.5,-69,-69.21428571428571,Personal
0.0,0.5,-69,-69.2,Personal
0.0,0.5,-69,-69.1875,Personal
0.0,0.5,-69,-69.17647058823529,Personal
0.0,0.5,-69,-69.16666666666667,Personal
0.0,0.5,-69,-69.15789473684211,Personal
0.0,0.5,-69,-69.15,Personal
0.0,0.5,-75,-69.42857142857143,Personal
0.0,0.5,-74,-69.63636363636364,Personal
0.0,0.5,-74,-69.82608695652173,Personal
0.0,0.5,-74,-70.0,Personal
0.0,0.5,-75,-70.2,Personal
0.0,0.5,-75,-70.38461538461539,Personal
0.0,0.5,-74,-70.51851851851852,Personal
0.0,0.5,-75,-70.67857142857143,Personal
0.0,0.5,-74,-70.79310344827586,Personal
0.0,0.5,-74,-70.9,Personal
0.0,0.5,-75,-71.03225806451613,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-74,-74.0,Personal
0.0,0.5,-75,-74.16666666666667,Personal
0.0,0.5,-75,-74.28571428571429,Personal
0.0,0.5,-75,-74.375,Personal
0.0,0.5,-76,-74.55555555555556,Personal
0.0,0.5,-75,-74.6,Personal
0.0,0.5,-74,-74.54545454545455,Personal
0.0,0.5,-75,-74.58333333333333,Personal
0.0,0.5,-73,-74.46153846153847,Personal
0.0,0.5,-73,-74.35714285714286,Personal
0.0,0.5,-80,-74.73333333333333,Personal
0.0,0.5,-80,-75.0625,Personal
0.0,0.5,-81,-75.41176470588235,Personal
0.0,0.5,-82,-75.77777777777777,Personal
0.0,0.5,-79,-75.94736842105263,Personal
0.0,0.5,-84,-76.35,Personal
0.0,0.5,-81,-76.57142857142857,Personal
0.0,0.5,-88,-77.0909090909091,Personal
0.0,0.5,-92,-77.73913043478261,Personal
0.0,0.5,-86,-78.08333333333333,Personal
0.0,0.5,-84,-78.32,Personal
0.0,0.5,-78,-78.3076923076923,Personal
0.0,0.5,-78,-78.29629629629629,Personal
0.0,0.5,-81,-78.39285714285714,Personal
0.0,0.5,-82,-78.51724137931035,Personal
0.0,0.5,-81,-78.6,Personal
0.0,0.5,-81,-78.6774193548387,Personal
0.0,0.5,-80,-80.0,Personal
0.0,0.5,-82,-81.0,Personal
0.0,0.5,-76,-79.33333333333333,Personal
0.0,0.5,-76,-78.5,Personal
0.0,0.5,-77,-78.2,Personal
0.0,0.5,-77,-78.0,Personal
0.0,0.5,-76,-77.71428571428571,Personal
0.0,0.5,-69,-76.625,Personal
0.0,0.5,-69,-75.77777777777777,Personal
0.0,0.5,-69,-75.1,Personal
0.0,0.5,-69,-74.54545454545455,Personal
0.0,0.5,-69,-74.08333333333333,Personal
0.0,0.5,-70,-73.76923076923077,Personal
0.0,0.5,-68,-73.35714285714286,Personal
0.0,0.5,-68,-73.0,Personal
0.0,0.5,-68,-72.6875,Personal
0.0,0.5,-68,-72.41176470588235,Personal
0.0,0.5,-68,-72.16666666666667,Personal
0.0,0.5,-68,-71.94736842105263,Personal
0.0,0.5,-68,-71.75,Personal
0.0,0.5,-69,-71.61904761904762,Personal
0.0,0.5,-71,-71.5909090909091,Personal
0.0,0.5,-70,-71.52173913043478,Personal
0.0,0.5,-68,-71.375,Personal
0.0,0.5,-67,-71.2,Personal
0.0,0.5,-68,-71.07692307692308,Personal
0.0,0.5,-68,-70.96296296296296,Personal
0.0,0.5,-69,-70.89285714285714,Personal
0.0,0.5,-70,-70.86206896551724,Personal
0.0,0.5,-70,-70.83333333333333,Personal
0.0,0.5,-71,-70.83870967741936,Personal
0.0,0.5,-72,-72.0,Personal
0.0,0.5,-69,-70.5,Personal
0.0,0.5,-75,-72.0,Personal
0.0,0.5,-73,-72.25,Personal
0.0,0.5,-73,-72.4,Personal
0.0,0.5,-75,-72.83333333333333,Personal
0.0,0.5,-73,-72.85714285714286,Personal
0.0,0.5,-74,-73.0,Personal
0.0,0.5,-73,-73.0,Personal
0.0,0.5,-73,-73.0,Personal
0.0,0.5,-73,-73.0,Personal
0.0,0.5,-77,-73.33333333333333,Personal
0.0,0.5,-71,-73.15384615384616,Personal
0.0,0.5,-75,-73.28571428571429,Personal
0.0,0.5,-75,-73.4,Personal
0.0,0.5,-75,-73.5,Personal
0.0,0.5,-72,-73.41176470588235,Personal
0.0,0.5,-72,-73.33333333333333,Personal
0.0,0.5,-71,-73.21052631578948,Personal
0.0,0.5,-75,-73.3,Personal
0.0,0.5,-73,-73.28571428571429,Personal
0.0,0.5,-75,-73.36363636363636,Personal
0.0,0.5,-73,-73.34782608695652,Personal
0.0,0.5,-73,-73.33333333333333,Personal
0.0,0.5,-74,-73.36,Personal
0.0,0.5,-72,-73.3076923076923,Personal
0.0,0.5,-70,-73.18518518518519,Personal
0.0,0.5,-73,-73.17857142857143,Personal
0.0,0.5,-73,-73.17241379310344,Personal
0.0,0.5,-83,-73.5,Personal
0.0,0.5,-79,-79.0,Personal
0.0,0.5,-79,-79.0,Personal
0.0,0.5,-85,-81.0,Personal
0.0,0.5,-83,-81.5,Personal
0.0,0.5,-76,-80.4,Personal
0.0,0.5,-75,-79.5,Personal
0.0,0.5,-82,-79.85714285714286,Personal
0.0,0.5,-82,-80.125,Personal
0.0,0.5,-89,-81.11111111111111,Personal
0.0,0.5,-85,-81.5,Personal
0.0,0.5,-82,-81.54545454545455,Personal
0.0,0.5,-78,-81.25,Personal
0.0,0.5,-84,-81.46153846153847,Personal
0.0,0.5,-78,-81.21428571428571,Personal
0.0,0.5,-88,-81.66666666666667,Personal
0.0,0.5,-91,-82.25,Personal
0.0,0.5,-79,-82.05882352941177,Personal
0.0,0.5,-85,-82.22222222222223,Personal
0.0,0.5,-85,-82.36842105263158,Personal
0.0,0.5,-79,-82.2,Personal
0.0,0.5,-74,-81.80952380952381,Personal
0.0,0.5,-71,-81.31818181818181,Personal
0.0,0.5,-70,-80.82608695652173,Personal
0.0,0.5,-73,-80.5,Personal
0.0,0.5,-75,-80.28,Personal
0.0,0.5,-72,-79.96153846153847,Personal
0.0,0.5,-73,-79.70370370370371,Personal
0.0,0.5,-76,-79.57142857142857,Personal
0.0,0.5,-76,-76.0,Personal
0.0,0.5,-80,-78.0,Personal
0.0,0.5,-82,-79.33333333333333,Personal
0.0,0.5,-82,-80.0,Personal
0.0,0.5,-82,-80.4,Personal
0.0,0.5,-80,-80.33333333333333,Personal
0.0,0.5,-78,-80.0,Personal
0.0,0.5,-78,-79.75,Personal
0.0,0.5,-77,-79.44444444444444,Personal
0.0,0.5,-77,-79.2,Personal
0.0,0.5,-78,-79.0909090909091,Personal
0.0,0.5,-78,-79.0,Personal
0.0,0.5,-79,-79.0,Personal
0.0,0.5,-79,-79.0,Personal
0.0,0.5,-80,-79.06666666666666,Personal
0.0,0.5,-80,-79.125,Personal
0.0,0.5,-81,-79.23529411764706,Personal
0.0,0.5,-80,-79.27777777777777,Personal
0.0,0.5,-76,-79.10526315789474,Personal
0.0,0.5,-78,-79.05,Personal
0.0,0.5,-72,-78.71428571428571,Personal
0.0,0.5,-76,-78.5909090909091,Personal
0.0,0.5,-75,-78.43478260869566,Personal
0.0,0.5,-81,-78.54166666666667,Personal
0.0,0.5,-78,-78.52,Personal
0.0,0.5,-74,-78.34615384615384,Personal
0.0,0.5,-74,-78.18518518518519,Personal
0.0,0.5,-73,-78.0,Personal
0.0,0.5,-68,-77.65517241379311,Personal
0.0,0.5,-76,-77.6,Personal
0.0,0.5,-76,-77.54838709677419,Personal
0.0,0.5,-80,-80.0,Personal
0.0,0.5,-77,-78.5,Personal
0.0,0.5,-76,-77.66666666666667,Personal
0.0,0.5,-75,-77.0,Personal
0.0,0.5,-72,-76.0,Personal
0.0,0.5,-72,-75.33333333333333,Personal
0.0,0.5,-71,-74.71428571428571,Personal
0.0,0.5,-72,-74.375,Personal
0.0,0.5,-74,-74.33333333333333,Personal
0.0,0.5,-74,-74.3,Personal
0.0,0.5,-74,-74.27272727272727,Personal
0.0,0.5,-80,-74.75,Personal
0.0,0.5,-78,-75.0,Personal
0.0,0.5,-74,-74.92857142857143,Personal
0.0,0.5,-77,-75.06666666666666,Personal
0.0,0.5,-82,-75.5,Personal
0.0,0.5,-85,-76.05882352941177,Personal
0.0,0.5,-80,-76.27777777777777,Personal
0.0,0.5,-78,-76.36842105263158,Personal
0.0,0.5,-80,-76.55,Personal
0.0,0.5,-82,-76.80952380952381,Personal
0.0,0.5,-89,-77.36363636363636,Personal
0.0,0.5,-91,-77.95652173913044,Personal
0.0,0.5,-92,-78.54166666666667,Personal
0.0,0.5,-84,-78.76,Personal
0.0,0.5,-86,-79.03846153846153,Personal
0.0,0.5,-96,-79.66666666666667,Personal
0.0,0.5,-90,-80.03571428571429,Personal
0.0,0.5,-89,-89.0,Personal
0.0,0.5,-94,-91.5,Personal
0.0,0.5,-86,-89.66666666666667,Personal
0.0,0.5,-83,-88.0,Personal
0.0,0.5,-70,-84.4,Personal
0.0,0.5,-69,-81.83333333333333,Personal
0.0,0.5,-69,-80.0,Personal
0.0,0.5,-69,-78.625,Personal
0.0,0.5,-69,-77.55555555555556,Personal
0.0,0.5,-68,-76.6,Personal
0.0,0.5,-69,-75.9090909090909,Personal
0.0,0.5,-70,-75.41666666666667,Personal
0.0,0.5,-70,-75.0,Personal
0.0,0.5,-69,-74.57142857142857,Personal
0.0,0.5,-69,-74.2,Personal
0.0,0.5,-69,-73.875,Personal
0.0,0.5,-69,-73.58823529411765,Personal
0.0,0.5,-69,-73.33333333333333,Personal
0.0,0.5,-69,-73.10526315789474,Personal
0.0,0.5,-70,-72.95,Personal
0.0,0.5,-69,-72.76190476190476,Personal
0.0,0.5,-70,-72.63636363636364,Personal
0.0,0.5,-70,-72.52173913043478,Personal
0.0,0.5,-69,-72.375,Personal
0.0,0.5,-69,-72.24,Personal
0.0,0.5,-70,-72.15384615384616,Personal
0.0,0.5,-69,-72.03703703703704,Personal
0.0,0.5,-69,-71.92857142857143,Personal
0.0,0.5,-69,-71.82758620689656,Personal
0.0,0.5,-75,-75.0,Personal
0.0,0.5,-74,-74.5,Personal
0.0,0.5,-75,-74.66666666666667,Personal
0.0,0.5,-75,-74.75,Personal
0.0,0.5,-75,-74.8,Personal
0.0,0.5,-76,-75.0,Personal
0.0,0.5,-76,-75.14285714285714,Personal
0.0,0.5,-75,-75.125,Personal
0.0,0.5,-75,-75.11111111111111,Personal
0.0,0.5,-75,-75.1,Personal
0.0,0.5,-75,-75.0909090909091,Personal
0.0,0.5,-76,-75.16666666666667,Personal
0.0,0.5,-75,-75.15384615384616,Personal
0.0,0.5,-75,-75.14285714285714,Personal
0.0,0.5,-76,-75.2,Personal
0.0,0.5,-75,-75.1875,Personal
0.0,0.5,-75,-75.17647058823529,Personal
0.0,0.5,-75,-75.16666666666667,Personal
0.0,0.5,-75,-75.15789473684211,Personal
0.0,0.5,-75,-75.15,Personal
0.0,0.5,-74,-75.0952380952381,Personal
0.0,0.5,-75,-75.0909090909091,Personal
0.0,0.5,-75,-75.08695652173913,Personal
0.0,0.5,-75,-75.08333333333333,Personal
0.0,0.5,-74,-75.04,Personal
0.0,0.5,-82,-75.3076923076923,Personal
0.0,0.5,-80,-75.48148148148148,Personal
0.0,0.5,-80,-75.64285714285714,Personal
0.0,0.5,-81,-75.82758620689656,Personal
0.0,0.5,-81,-76.0,Personal
0.0,0.5,-84,-84.0,Personal
0.0,0.5,-83,-83.5,Personal
0.0,0.5,-85,-84.0,Personal
0.0,0.5,-80,-83.0,Personal
0.0,0.5,-82,-82.8,Personal
0.0,0.5,-82,-82.66666666666667,Personal
0.0,0.5,-91,-83.85714285714286,Personal
0.0,0.5,-82,-83.625,Personal
0.0,0.5,-83,-83.55555555555556,Personal
0.0,0.5,-84,-83.6,Personal
0.0,0.5,-81,-83.36363636363636,Personal
0.0,0.5,-86,-83.58333333333333,Personal
0.0,0.5,-85,-83.6923076923077,Personal
0.0,0.5,-82,-83.57142857142857,Personal
0.0,0.5,-90,-84.0,Personal
0.0,0.5,-83,-83.9375,Personal
0.0,0.5,-79,-83.6470588235294,Personal
0.0,0.5,-85,-83.72222222222223,Personal
0.0,0.5,-82,-83.63157894736842,Personal
0.0,0.5,-80,-83.45,Personal
0.0,0.5,-87,-83.61904761904762,Personal
0.0,0.5,-70,-83.0,Personal
0.0,0.5,-69,-82.3913043478261,Personal
0.0,0.5,-69,-81.83333333333333,Personal
0.0,0.5,-69,-81.32,Personal
0.0,0.5,-69,-80.84615384615384,Personal
0.0,0.5,-68,-80.37037037037037,Personal
0.0,0.5,-68,-79.92857142857143,Personal
0.0,0.5,-69,-79.55172413793103,Personal
0.0,0.5,-70,-79.23333333333333,Personal
0.0,0.5,-71,-78.96774193548387,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-70,-70.0,Personal
0.0,0.5,-68,-69.5,Personal
0.0,0.5,-72,-70.0,Personal
0.0,0.5,-69,-69.83333333333333,Personal
0.0,0.5,-70,-69.85714285714286,Personal
0.0,0.5,-70,-69.875,Personal
0.0,0.5,-70,-69.88888888888889,Personal
0.0,0.5,-71,-70.0,Personal
0.0,0.5,-69,-69.9090909090909,Personal
0.0,0.5,-69,-69.83333333333333,Personal
0.0,0.5,-71,-69.92307692307692,Personal
0.0,0.5,-69,-69.85714285714286,Personal
0.0,0.5,-69,-69.8,Personal
0.0,0.5,-74,-70.0625,Personal
0.0,0.5,-75,-70.3529411764706,Personal
0.0,0.5,-76,-70.66666666666667,Personal
0.0,0.5,-74,-70.84210526315789,Personal
0.0,0.5,-74,-71.0,Personal
0.0,0.5,-74,-71.14285714285714,Personal
0.0,0.5,-74,-71.27272727272727,Personal
0.0,0.5,-76,-71.47826086956522,Personal
0.0,0.5,-75,-71.625,Personal
0.0,0.5,-74,-71.72,Personal
0.0,0.5,-74,-71.8076923076923,Personal
0.0,0.5,-75,-71.92592592592592,Personal
0.0,0.5,-74,-72.0,Personal
0.0,0.5,-74,-72.06896551724138,Personal
0.0,0.5,-74,-72.13333333333334,Personal
0.0,0.5,-74,-72.19354838709677,Personal
0.0,0.5,-78,-78.0,Personal
0.0,0.5,-75,-76.5,Personal
0.0,0.5,-74,-75.66666666666667,Personal
0.0,0.5,-74,-75.25,Personal
0.0,0.5,-74,-75.0,Personal
0.0,0.5,-74,-74.83333333333333,Personal
0.0,0.5,-75,-74.85714285714286,Personal
0.0,0.5,-74,-74.75,Personal
0.0,0.5,-74,-74.66666666666667,Personal
0.0,0.5,-83,-75.5,Personal
0.0,0.5,-81,-76.0,Personal
0.0,0.5,-80,-76.33333333333333,Personal
0.0,0.5,-82,-76.76923076923077,Personal
0.0,0.5,-82,-77.14285714285714,Personal
0.0,0.5,-82,-77.46666666666667,Personal
0.0,0.5,-80,-77.625,Personal
0.0,0.5,-86,-78.11764705882354,Personal
0.0,0.5,-82,-78.33333333333333,Personal
0.0,0.5,-80,-78.42105263157895,Personal
0.0,0.5,-82,-78.6,Personal
0.0,0.5,-85,-78.9047619047619,Personal
0.0,0.5,-82,-79.04545454545455,Personal
0.0,0.5,-85,-79.30434782608695,Personal
0.0,0.5,-80,-79.33333333333333,Personal
0.0,0.5,-81,-79.4,Personal
0.0,0.5,-82,-79.5,Personal
0.0,0.5,-80,-79.51851851851852,Personal
0.0,0.5,-78,-79.46428571428571,Personal
0.0,0.5,-78,-79.41379310344827,Personal
0.0,0.5,-81,-79.46666666666667,Personal
0.0,1.0,-72,-72.0,Personal
0.0,1.0,-73,-72.5,Personal
0.0,1.0,-73,-72.66666666666667,Personal
