,filename,place,floor,x,y,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:17:df:7d:70:51,00:15:f9:6c:7d:71,00:17:df:7d:70:52,00:17:df:7d:70:50,00:15:f9:6c:7d:70,00:15:f9:6c:7d:72,88:e3:ab:11:f4:ee,00:11:21:66:75:81,00:11:21:66:75:80,00:11:21:66:75:82,00:12:da:9e:32:31,00:12:da:9e:32:32,00:12:da:9e:32:30,00:11:21:6c:4e:71,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:12:80:17:ac:ae,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:12:da:9e:31:91,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
576,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,16,1461871428403,-60.0,-61.0,-60.0,-75.0,-75.0,-85.0,,-51.0,,,-51.0,-52.0,,-82.0,-80.0,-83.0,-67.0,-67.0,-68.0,,-84.0,-87.0,,,,,,,,,,,,,,,,,
577,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,17,1461871428403,-59.0,-59.0,-58.0,-74.0,-83.0,-74.0,,-53.0,,,-53.0,-53.0,,-79.0,-80.0,-80.0,-67.0,-67.0,-67.0,-83.0,-82.0,,,,,,,,,,,,,,,,,,
578,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,18,1461871428403,-58.0,-59.0,-59.0,-74.0,-74.0,-83.0,,-53.0,,,-63.0,-62.0,,-81.0,-82.0,-82.0,-69.0,-69.0,-69.0,-83.0,-83.0,,,,,,,-89.0,,,,,,,,,,,
579,"right-to-left-point(13.75,1.25).json",ed2.fct.unl.pt,2,13.75,1.25,310.8161,19,1461871428403,-59.0,-59.0,-60.0,-73.0,-73.0,-73.0,,-55.0,,,-56.0,-56.0,,-78.0,-77.0,-78.0,-69.0,-69.0,-68.0,-89.0,-84.0,,,,,,,-89.0,,,,,,,,,,,
580,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,0,1461870731816,-83.0,-83.0,-83.0,-88.0,,-89.0,,-54.0,,,-54.0,-53.0,,,-84.0,-76.0,-53.0,-53.0,-52.0,-80.0,-75.0,-75.0,,,-86.0,-84.0,-84.0,,,,,,,,,,,,
581,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,1,1461870731816,-83.0,-85.0,-84.0,,,,,-46.0,,,-45.0,-46.0,,-82.0,-76.0,-75.0,-54.0,-55.0,-55.0,-70.0,-70.0,-71.0,,-79.0,-79.0,-80.0,-78.0,,-79.0,-80.0,,,,,,,,,
582,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,2,1461870731816,-82.0,-82.0,-83.0,,,,,-43.0,,,-44.0,-44.0,,-82.0,-83.0,-76.0,-55.0,-54.0,-55.0,-72.0,-71.0,-71.0,,-78.0,-79.0,-80.0,-78.0,,-78.0,-77.0,,,,,,,,,
583,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,3,1461870731816,-83.0,-83.0,-82.0,,,,,-44.0,,,-44.0,-44.0,,-75.0,-75.0,-76.0,-54.0,-54.0,-55.0,-68.0,-69.0,-69.0,,-79.0,-69.0,-79.0,-79.0,,-79.0,-78.0,,,,,,,,,
584,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,4,1461870731816,-82.0,-82.0,-82.0,,,,,-44.0,,,-44.0,-45.0,,-76.0,-76.0,-76.0,-54.0,-54.0,-54.0,-75.0,-74.0,-74.0,,-74.0,-79.0,-80.0,-78.0,,-79.0,-74.0,,,,,,,,,
585,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,5,1461870731816,-85.0,-83.0,-84.0,,,,,-51.0,,,-50.0,-51.0,,-85.0,-76.0,-76.0,-54.0,-55.0,-55.0,-67.0,-67.0,-67.0,,-86.0,-84.0,-82.0,-83.0,,-80.0,-74.0,,,,,,,,,
586,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,6,1461870731816,-84.0,-86.0,-85.0,,,,,-44.0,,,-45.0,-44.0,,-77.0,-76.0,-77.0,-55.0,-55.0,-54.0,-68.0,-67.0,-67.0,,-79.0,-75.0,-79.0,-78.0,,-79.0,-77.0,,,,,,,,,
587,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,7,1461870731816,-82.0,-82.0,-83.0,,,,,-44.0,,,-45.0,-44.0,,-76.0,-76.0,-76.0,-54.0,-56.0,-54.0,-71.0,-71.0,-70.0,,-79.0,-77.0,-76.0,-79.0,,-79.0,-78.0,,,,,,,,,
588,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,8,1461870731816,-81.0,-80.0,-81.0,,,,,-45.0,,,-44.0,-44.0,,-76.0,-82.0,-76.0,-54.0,-54.0,-55.0,-68.0,-68.0,-68.0,,-78.0,-79.0,-78.0,-79.0,,-75.0,-77.0,,,,,,,,,
589,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,9,1461870731816,-82.0,-83.0,-82.0,,,,,-45.0,,,-44.0,-44.0,,-75.0,-77.0,-82.0,-55.0,-55.0,-55.0,-71.0,-68.0,-71.0,,-79.0,-75.0,-76.0,-80.0,,-79.0,-76.0,,,,,,,,,
590,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,10,1461870731816,-83.0,-83.0,-83.0,,,,,-45.0,,,-44.0,-44.0,,-77.0,-76.0,-76.0,-54.0,-55.0,-55.0,-71.0,-71.0,-71.0,,-74.0,-78.0,-77.0,-77.0,,-79.0,-77.0,,,,,,,,,
591,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,11,1461870731816,-82.0,-84.0,-83.0,,,,,-44.0,,,-44.0,-44.0,,-75.0,-76.0,-75.0,-55.0,-54.0,-55.0,-67.0,-68.0,-71.0,,-79.0,-76.0,-79.0,-79.0,,-78.0,-78.0,,,,,,,,,
592,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,12,1461870731816,-84.0,-85.0,-84.0,,,,,-47.0,,,-47.0,-47.0,,-75.0,-76.0,-76.0,-55.0,-55.0,-55.0,-67.0,-68.0,-68.0,,-75.0,-79.0,-77.0,-77.0,,-74.0,-75.0,,,,,,,,,
593,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,13,1461870731816,-81.0,-82.0,-81.0,,,,,-48.0,,,-48.0,-48.0,,-75.0,-76.0,-76.0,-55.0,-55.0,-55.0,-67.0,-67.0,-68.0,,-75.0,-83.0,-79.0,-79.0,,-75.0,-74.0,,,,,,,,,
594,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,14,1461870731816,-84.0,-84.0,-84.0,,,,,-49.0,,,-49.0,-49.0,,-75.0,-76.0,-75.0,-55.0,-55.0,-54.0,-76.0,-76.0,-75.0,,-78.0,-78.0,-81.0,-80.0,,-79.0,-75.0,,,,,,,,,
595,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,15,1461870731816,-83.0,-83.0,-82.0,,,,,-47.0,,,-47.0,-48.0,,-76.0,-76.0,-75.0,-54.0,-54.0,-54.0,-74.0,-70.0,-70.0,,-78.0,-81.0,-79.0,-82.0,,-78.0,-77.0,,,,,,,,,
596,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,16,1461870731816,-82.0,-83.0,-82.0,,,,,-45.0,,,-48.0,-44.0,,-76.0,-76.0,-76.0,-55.0,-55.0,-55.0,-72.0,-72.0,-72.0,,-78.0,-76.0,-79.0,-76.0,,-78.0,-74.0,,,,,,,,,
597,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,17,1461870731816,-82.0,-82.0,-82.0,,,,,-45.0,,,-45.0,-45.0,,-76.0,-76.0,-76.0,-54.0,-54.0,-54.0,-70.0,-72.0,-70.0,,-77.0,-75.0,-79.0,-78.0,,-77.0,-73.0,,,,,,,,,
598,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,18,1461870731816,-82.0,-81.0,-83.0,,,,,-53.0,,,-53.0,-53.0,,-75.0,-75.0,-75.0,-57.0,-56.0,-57.0,-70.0,-71.0,-70.0,,-77.0,-77.0,-77.0,-78.0,,-77.0,-77.0,,,,,,,,,
599,"right-to-left-point(13.75,11.25).json",ed2.fct.unl.pt,2,13.75,11.25,221.02783,19,1461870731816,-83.0,-83.0,-83.0,,,,,-44.0,,,-46.0,-46.0,,-75.0,-75.0,-75.0,-55.0,-55.0,-55.0,-75.0,-76.0,-76.0,,-76.0,-80.0,-78.0,-80.0,,-76.0,-75.0,,,,,,,,,
600,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,293.33896,0,1461871305826,-70.0,-69.0,-70.0,-77.0,-79.0,-79.0,,-62.0,,,-62.0,-62.0,,-76.0,-76.0,-77.0,-72.0,-71.0,-72.0,-81.0,-82.0,,,-84.0,-87.0,-88.0,-88.0,,-86.0,-89.0,,,,,,,,,
601,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,1,1461871305826,-68.0,-67.0,-67.0,-87.0,,,,-58.0,,,-57.0,-58.0,,-84.0,-86.0,-74.0,-76.0,-76.0,-76.0,-83.0,-82.0,-83.0,,-85.0,-90.0,-87.0,-89.0,,-83.0,-85.0,,,,,,,,,
602,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,2,1461871305826,-71.0,-71.0,-72.0,-87.0,,-80.0,,-66.0,,,-66.0,-66.0,,-84.0,-84.0,-74.0,-68.0,-68.0,-68.0,-83.0,-83.0,-83.0,,-84.0,-84.0,-88.0,-86.0,,-83.0,-83.0,,,,,,,,,
603,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,3,1461871305826,-70.0,-70.0,-71.0,,,-80.0,,-55.0,,,-71.0,-71.0,,-82.0,-82.0,-83.0,-68.0,-68.0,-66.0,-81.0,-82.0,,,-83.0,-87.0,-86.0,-86.0,,-83.0,-82.0,,,,,,,,,
604,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,4,1461871305826,-70.0,-70.0,-70.0,,,,,-64.0,,,-66.0,-56.0,,-81.0,-82.0,-83.0,-65.0,-69.0,-65.0,-81.0,-82.0,,,-84.0,-89.0,-88.0,-89.0,,-83.0,-82.0,,,,,,,,,
605,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,5,1461871305826,-70.0,-70.0,-70.0,,,,,-63.0,,,-63.0,-62.0,,-78.0,-78.0,-77.0,-66.0,-66.0,-66.0,-81.0,-85.0,,,-82.0,-88.0,-88.0,-88.0,,-82.0,-82.0,,,,,,,,,
606,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,6,1461871305826,-70.0,-70.0,-70.0,-83.0,-78.0,-83.0,,-58.0,,,-62.0,-62.0,,-78.0,-78.0,-83.0,-70.0,-71.0,-72.0,-87.0,-86.0,,,-83.0,-86.0,-86.0,-89.0,,-80.0,-83.0,,,,,,,,,
607,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,7,1461871305826,-70.0,-70.0,-71.0,-83.0,-81.0,-83.0,,-57.0,,,-57.0,-58.0,,-82.0,-75.0,-70.0,-70.0,-70.0,-71.0,-87.0,-83.0,,,-84.0,-86.0,-85.0,-86.0,,-84.0,-82.0,,,,,,,,,
608,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,8,1461871305826,-71.0,-71.0,-71.0,-80.0,-80.0,,,-57.0,,,-56.0,-56.0,,-87.0,-72.0,-85.0,-70.0,-69.0,-68.0,,-88.0,,,-84.0,-86.0,-86.0,-86.0,,-83.0,-84.0,,,,,,,,,
609,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,9,1461871305826,-70.0,-70.0,-71.0,-80.0,-80.0,,,-56.0,,,-56.0,-56.0,,-71.0,-86.0,-75.0,-67.0,-70.0,-67.0,,-86.0,-82.0,,-83.0,-87.0,-87.0,-88.0,,-84.0,-84.0,,,,,,,,,
610,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,10,1461871305826,-69.0,-69.0,-69.0,,-86.0,-80.0,,-56.0,,,-56.0,-57.0,,-84.0,-85.0,-85.0,-71.0,-71.0,-67.0,-83.0,-83.0,-82.0,,-83.0,-89.0,-88.0,-89.0,,-85.0,-84.0,,,,,,,,,
611,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,11,1461871305826,-69.0,-69.0,-69.0,,-86.0,-79.0,,-57.0,,,-56.0,-57.0,,-84.0,-76.0,-84.0,-72.0,-71.0,-72.0,-83.0,-83.0,-83.0,,-83.0,-89.0,-87.0,-86.0,,-84.0,-85.0,,,,,,,,,
612,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,12,1461871305826,-70.0,-70.0,-70.0,-74.0,,-82.0,,-58.0,,,-56.0,-57.0,,-77.0,-77.0,-84.0,-72.0,-71.0,-72.0,-84.0,-83.0,-83.0,,-83.0,-88.0,-86.0,-85.0,,-84.0,-84.0,,,,,,,,,
613,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,13,1461871305826,-70.0,-70.0,-70.0,-82.0,,-82.0,,-56.0,,,-62.0,-62.0,,-77.0,-81.0,-77.0,-70.0,-69.0,-69.0,-83.0,-83.0,-84.0,,-83.0,-89.0,-89.0,-87.0,,-83.0,-84.0,,,,,,,,,
614,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,14,1461871305826,-69.0,-69.0,-69.0,-84.0,-78.0,,,-59.0,,,-61.0,-60.0,,-76.0,-76.0,-77.0,-67.0,-67.0,-64.0,-83.0,-81.0,-84.0,,-82.0,-89.0,-86.0,-89.0,,-82.0,-82.0,,,,,,,,,
615,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,15,1461871305826,-70.0,-70.0,-70.0,-84.0,-78.0,-79.0,,-57.0,,,-57.0,-56.0,,-75.0,-83.0,-74.0,-66.0,-70.0,-66.0,-82.0,-80.0,,,-82.0,-86.0,-88.0,-87.0,,-85.0,-84.0,,,,,,,,,
616,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,16,1461871305826,-69.0,-69.0,-68.0,-79.0,-79.0,-79.0,,-58.0,,,-58.0,-59.0,,-78.0,-78.0,-79.0,-65.0,-65.0,-65.0,-82.0,-80.0,,,-84.0,-88.0,-88.0,-86.0,,-83.0,-84.0,,,,,,,,,
617,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,17,1461871305826,-70.0,-70.0,-69.0,-81.0,-78.0,-78.0,,-62.0,,,-61.0,-62.0,,-84.0,-76.0,-83.0,-65.0,-66.0,-66.0,,-86.0,,,-83.0,-88.0,-89.0,-86.0,,-83.0,-84.0,,,,,,,,,
618,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,18,1461871305826,-69.0,-70.0,-70.0,-81.0,-78.0,-80.0,,-55.0,,,-56.0,-56.0,,-76.0,-77.0,-76.0,-72.0,-70.0,-72.0,,-85.0,,,-84.0,,-87.0,,,-83.0,-83.0,,,,,,,,,
619,"right-to-left-point(13.75,3.25).json",ed2.fct.unl.pt,2,13.75,3.25,323.25235,19,1461871305826,-70.0,-71.0,-70.0,,-80.0,-79.0,,-56.0,,,-56.0,-56.0,,-83.0,-83.0,-83.0,-66.0,-69.0,-66.0,,-84.0,,,-82.0,-86.0,-89.0,,,-82.0,-82.0,,,,,,,,,
620,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,0,1461871210576,-81.0,-81.0,-81.0,-85.0,-84.0,,,-48.0,,,-48.0,-48.0,,-81.0,-82.0,-80.0,-61.0,-59.0,-61.0,-78.0,-77.0,-78.0,,,-89.0,-83.0,-86.0,,-88.0,-87.0,,,,,,,,,
621,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,1,1461871210576,-80.0,-81.0,-81.0,-86.0,-84.0,-83.0,,-53.0,,,-54.0,-54.0,,-79.0,-82.0,-80.0,-56.0,-56.0,-57.0,-82.0,-79.0,-78.0,,-90.0,-87.0,-88.0,-88.0,,-89.0,-87.0,,,,,,,,,
622,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,2,1461871210576,-81.0,-81.0,-83.0,-86.0,,-83.0,,-55.0,,,-55.0,-56.0,,-78.0,-79.0,-77.0,-57.0,-56.0,-57.0,-82.0,-78.0,-78.0,,-87.0,-89.0,-89.0,-89.0,,-89.0,,,,,,,,,,
623,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,3,1461871210576,-82.0,-82.0,-82.0,,,,,-48.0,,,-48.0,-47.0,,-78.0,-79.0,-78.0,-57.0,-56.0,-57.0,-78.0,-79.0,-77.0,,-87.0,-89.0,-90.0,-88.0,,,,,,,,,,,,
624,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,4,1461871210576,-83.0,-84.0,-83.0,-84.0,-84.0,-87.0,,-53.0,,,-55.0,-55.0,,-79.0,-82.0,-79.0,-56.0,-56.0,-56.0,-77.0,-77.0,-77.0,,,-89.0,-86.0,-88.0,,,,,,,,,,,,
625,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,5,1461871210576,-78.0,-78.0,-78.0,-84.0,-84.0,-82.0,,-55.0,,,-56.0,-55.0,,-79.0,-81.0,-79.0,-57.0,-56.0,-56.0,-79.0,-79.0,-78.0,,,-87.0,-89.0,-87.0,,-87.0,,,,,,,,,,
626,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,6,1461871210576,-81.0,-81.0,-82.0,-83.0,-87.0,-82.0,,-54.0,,,-55.0,-55.0,,-80.0,-80.0,-80.0,-56.0,-55.0,-55.0,-76.0,-77.0,-78.0,,,-87.0,-88.0,-87.0,,-87.0,,,,,,,,,,
627,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,7,1461871210576,-78.0,-78.0,-78.0,-83.0,-87.0,-82.0,,-55.0,,,-54.0,-55.0,,-79.0,-80.0,-79.0,-56.0,-56.0,-55.0,-76.0,-78.0,-78.0,,,-89.0,-86.0,-86.0,,-86.0,-89.0,,,,,,,,,
628,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,8,1461871210576,-81.0,-81.0,-82.0,-86.0,,-82.0,,-55.0,,,-53.0,-54.0,,-79.0,-81.0,-79.0,-56.0,-54.0,-56.0,-77.0,-78.0,-76.0,,-89.0,-88.0,-86.0,-89.0,,-86.0,-87.0,,,,,,,,,
629,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,9,1461871210576,-81.0,-81.0,-82.0,-89.0,,,,-54.0,,,-53.0,-54.0,,-78.0,-78.0,-78.0,-57.0,-56.0,-56.0,-78.0,-79.0,-78.0,,-87.0,-88.0,-86.0,-87.0,,-91.0,-87.0,,,,,,,,,
630,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,10,1461871210576,-79.0,-79.0,-80.0,-89.0,-85.0,,,-54.0,,,-54.0,-53.0,,-80.0,-80.0,-78.0,-57.0,-57.0,-58.0,-78.0,-79.0,-80.0,,-87.0,-90.0,-87.0,-87.0,,-91.0,-87.0,,,,,,,,,
631,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,11,1461871210576,-79.0,-80.0,-80.0,,-84.0,,,-54.0,,,-55.0,-55.0,,-80.0,-86.0,-80.0,-62.0,-58.0,-62.0,-80.0,-80.0,-80.0,,-88.0,-85.0,-87.0,-84.0,,-86.0,-88.0,,,,,,,,,
632,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,12,1461871210576,-79.0,-79.0,-80.0,,-84.0,-82.0,,-48.0,,,-48.0,-48.0,,-80.0,-79.0,-80.0,-56.0,-56.0,-56.0,-80.0,-79.0,-79.0,,-88.0,-88.0,-85.0,-87.0,,-87.0,-88.0,,,,,,,,,
633,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,13,1461871210576,-80.0,-81.0,-82.0,-82.0,,-82.0,,-47.0,,,-47.0,-54.0,,-82.0,-79.0,-80.0,-56.0,-55.0,-56.0,-78.0,-76.0,-78.0,,-85.0,-87.0,-85.0,-86.0,,-87.0,,,,,,,,,,
634,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,14,1461871210576,-81.0,-81.0,-81.0,-87.0,-86.0,,,-48.0,,,-48.0,-47.0,,-79.0,-80.0,-79.0,-56.0,-56.0,-56.0,-77.0,-77.0,-76.0,,-85.0,-88.0,-88.0,-90.0,,-86.0,-87.0,,,,,,,,,
635,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,15,1461871210576,-80.0,-80.0,-81.0,-85.0,-86.0,,,-50.0,,,-49.0,-50.0,,-79.0,-79.0,-80.0,-56.0,-56.0,-55.0,-79.0,-79.0,-79.0,,,-90.0,-88.0,-89.0,,-86.0,-87.0,,,,,,,,,
636,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,16,1461871210576,-79.0,-82.0,-80.0,-82.0,,,,-47.0,,,-46.0,-47.0,,-78.0,-80.0,-78.0,-55.0,-55.0,-55.0,-76.0,-78.0,-79.0,,,-90.0,-87.0,-83.0,,-86.0,-87.0,,,,,,,,,
637,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,17,1461871210576,-81.0,-81.0,-81.0,-85.0,-83.0,,,-55.0,,,-55.0,-55.0,,-81.0,-80.0,-80.0,-55.0,-55.0,-55.0,-77.0,-76.0,-77.0,,-88.0,-82.0,-86.0,-85.0,,-88.0,-89.0,,,,,,,,,
638,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,18,1461871210576,-80.0,-81.0,-81.0,-83.0,-83.0,,,-54.0,,,-54.0,-53.0,,-79.0,-80.0,-79.0,-56.0,-57.0,-56.0,-77.0,-77.0,-77.0,,-87.0,-88.0,-89.0,-87.0,,-87.0,-88.0,,,,,,,,,
639,"right-to-left-point(13.75,5.25).json",ed2.fct.unl.pt,2,13.75,5.25,293.33896,19,1461871210576,-80.0,-80.0,-80.0,-85.0,-82.0,,,-64.0,,,-64.0,-48.0,,-80.0,-81.0,-82.0,-56.0,-57.0,-57.0,-79.0,-77.0,-77.0,,-87.0,-89.0,-87.0,-88.0,,-87.0,-88.0,,,,,,,,,
640,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,327.32782,0,1461871079934,-85.0,-86.0,-84.0,-86.0,,,,-55.0,,,-55.0,-54.0,-90.0,-81.0,-81.0,-81.0,-57.0,-60.0,-60.0,-81.0,-82.0,-83.0,,-87.0,-87.0,-88.0,-88.0,,-85.0,-87.0,,,,,,,,,
641,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,1,1461871079934,,-88.0,,-87.0,,,,-51.0,,,-51.0,-52.0,-90.0,-79.0,-81.0,-79.0,-64.0,-64.0,-59.0,-80.0,-80.0,-83.0,,-87.0,-89.0,-88.0,-88.0,,-85.0,-87.0,,,,,,,,,
642,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,2,1461871079934,-86.0,-87.0,-88.0,-87.0,,,,-48.0,,,-52.0,-52.0,,-79.0,-79.0,-78.0,-59.0,-60.0,-59.0,-81.0,-82.0,-84.0,,-86.0,-90.0,-85.0,-87.0,,-85.0,-84.0,,,,,,,,,
643,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,3,1461871079934,-86.0,-86.0,-88.0,-87.0,,,,-49.0,,,-49.0,-49.0,,-80.0,-79.0,-78.0,-58.0,-59.0,-60.0,-81.0,-81.0,-82.0,,-83.0,-90.0,-88.0,-88.0,,-84.0,-83.0,,,,,,,,,
644,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,4,1461871079934,-86.0,-86.0,-86.0,-85.0,,,,-49.0,,,-49.0,-49.0,,-79.0,-79.0,-79.0,-60.0,-60.0,-59.0,-80.0,-80.0,-80.0,,-83.0,-88.0,-88.0,-87.0,,-84.0,-85.0,,,,,,,,,
645,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,5,1461871079934,-87.0,-86.0,-86.0,-86.0,,,,-49.0,,,-48.0,-49.0,,-80.0,-79.0,-80.0,-59.0,-59.0,-60.0,-79.0,-81.0,-81.0,,,-87.0,-89.0,-88.0,,-85.0,-84.0,,,,,,,,,
646,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,6,1461871079934,-87.0,-88.0,-87.0,-87.0,,,,-49.0,,,-49.0,-49.0,,-79.0,-79.0,-80.0,-59.0,-59.0,-59.0,-80.0,-82.0,-81.0,,-84.0,-90.0,-86.0,-88.0,,-85.0,-84.0,,,,,,,,,
647,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,7,1461871079934,-87.0,-85.0,-86.0,-87.0,,-88.0,,-49.0,,,-49.0,-49.0,,-79.0,-78.0,-79.0,-59.0,-59.0,-59.0,-81.0,-80.0,-82.0,,-85.0,-88.0,-88.0,-88.0,,-85.0,-84.0,,,,,,,,,
648,"right-to-left-point(13.75,7.25).json",ed2.fct.unl.pt,2,13.75,7.25,313.69824,8,1461871079934,-86.0,-88.0,-86.0,,,-88.0,,-49.0,,,-49.0,-50.0,,-81.0,-79.0,-79.0,-58.0,-59.0,-59.0,-82.0,-80.0,-82.0,,-84.0,-85.0,-88.0,-86.0,,-85.0,-83.0,,,,,,,,,
