Fingerprint ID,coordinate_X,coordinate_Y,00:12:da:9e:32:31,00:15:f9:6c:7d:72,00:15:f9:6c:7d:71,00:15:f9:6c:7d:70,00:12:da:9e:32:30,00:11:21:6c:4e:72,00:11:21:6c:4e:71,00:15:f9:6c:7d:21,00:11:21:6c:50:e2,00:11:21:6c:4e:70,00:11:21:6c:50:e1,00:11:21:6c:50:e0,00:12:da:9e:32:32,00:15:f9:6c:7d:20,00:15:f9:6c:7d:22,00:11:21:66:75:81,00:11:21:66:75:82,00:11:21:66:75:80,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:1b:fc:22:43:4e,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:12:80:17:ac:ae,00:17:df:7d:70:50,88:e3:ab:11:f4:ee,00:17:df:7d:70:51,00:17:df:7d:70:52,00:12:da:9e:31:91,00:0f:60:06:71:2e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
647,13.75,7.25,-59.0,-49.0,-49.0,-49.0,-59.0,-80.0,-81.0,-85.0,-88.0,-82.0,-88.0,-88.0,-59.0,-84.0,-85.0,-79.0,-79.0,-78.0,-86.0,-87.0,-85.0,,-87.0,,-88.0,,,,,,,,,,,,,,
648,13.75,7.25,-58.0,-50.0,-49.0,-49.0,-59.0,-80.0,-82.0,-84.0,-86.0,-82.0,-88.0,-85.0,-59.0,-83.0,-85.0,-81.0,-79.0,-79.0,-86.0,-86.0,-88.0,,,,-88.0,,,,,,,,,,,,,,
649,13.75,7.25,-61.0,-49.0,-49.0,-49.0,-59.0,-80.0,-81.0,-85.0,-89.0,-80.0,-88.0,-88.0,-61.0,-84.0,-85.0,-79.0,-79.0,-79.0,-85.0,-85.0,-85.0,,,,-86.0,,,,,,,,,,,,,,
650,13.75,7.25,-59.0,-48.0,-49.0,-48.0,-59.0,-81.0,-81.0,-84.0,-88.0,-80.0,-88.0,-88.0,-59.0,-85.0,-85.0,-79.0,-79.0,-80.0,-87.0,-87.0,-86.0,,-85.0,-86.0,-86.0,,,,,,,,,,,,,,
651,13.75,7.25,-60.0,-50.0,-49.0,-50.0,-59.0,-80.0,-81.0,-83.0,-84.0,-81.0,-85.0,-87.0,-59.0,-84.0,-84.0,-80.0,-79.0,-79.0,-87.0,-87.0,-86.0,,-88.0,-86.0,,,,,,,,,,,,,,,
652,13.75,7.25,-64.0,-42.0,-42.0,-42.0,-63.0,-83.0,-82.0,-83.0,-81.0,-81.0,-79.0,-78.0,-64.0,-82.0,-82.0,-79.0,-79.0,-78.0,-85.0,-84.0,-84.0,,-88.0,,,,,-89.0,,,,,,,,,,,
653,13.75,7.25,-62.0,-49.0,-49.0,-49.0,-62.0,-79.0,-79.0,-84.0,-85.0,-78.0,-86.0,-81.0,-58.0,-83.0,-83.0,-79.0,-79.0,-78.0,-85.0,-86.0,-85.0,,-88.0,-88.0,,,,-89.0,,,,,,,,,,,
654,13.75,7.25,-62.0,-50.0,-50.0,-50.0,-59.0,-80.0,-80.0,-83.0,-87.0,-82.0,-88.0,-81.0,-61.0,-84.0,-86.0,-78.0,-78.0,-78.0,-87.0,-86.0,-85.0,,-86.0,-85.0,,,,,,,,,,,,,,,
655,13.75,7.25,-62.0,-49.0,-49.0,-49.0,-58.0,-79.0,-78.0,-83.0,-87.0,-80.0,-84.0,-85.0,-62.0,-84.0,-85.0,-79.0,-80.0,-80.0,-85.0,-86.0,-87.0,,-86.0,-88.0,,,,,,,,,,,,,,,
656,13.75,7.25,-59.0,-49.0,-49.0,-49.0,-59.0,-81.0,-82.0,-86.0,-85.0,-81.0,-84.0,-87.0,-60.0,-85.0,-84.0,-80.0,-80.0,-80.0,-87.0,-84.0,-86.0,,-87.0,-88.0,,,,,,,,,,,,,,,
657,13.75,7.25,-59.0,-47.0,-47.0,-47.0,-59.0,-80.0,-82.0,-85.0,-89.0,-79.0,-84.0,-87.0,-58.0,-85.0,-83.0,-80.0,-81.0,-80.0,-87.0,-85.0,-86.0,,-86.0,,,,,,,,,,,,,,,,
658,13.75,7.25,-62.0,-49.0,-49.0,-49.0,-61.0,-80.0,-80.0,-85.0,-82.0,-80.0,,,-61.0,,-86.0,-80.0,-79.0,-80.0,-84.0,-84.0,-87.0,,-87.0,-88.0,,,,,,,,,,,,,,,
659,13.75,7.25,-62.0,-46.0,-46.0,-46.0,-59.0,-81.0,-80.0,-83.0,-87.0,-80.0,-86.0,-86.0,-61.0,-83.0,-84.0,-80.0,-80.0,-82.0,-86.0,-85.0,-86.0,,-86.0,-88.0,,,,,,,,,,,,,,,
660,13.75,9.25,-57.0,-50.0,-50.0,-50.0,-57.0,-73.0,-73.0,-83.0,-82.0,-73.0,-83.0,-81.0,-57.0,-83.0,-83.0,-80.0,-74.0,-75.0,-85.0,-85.0,-85.0,,-90.0,,,,,,,,,,,,,,,,
661,13.75,9.25,-67.0,-56.0,-53.0,-56.0,-68.0,-72.0,-72.0,-82.0,-85.0,-72.0,-85.0,-79.0,-67.0,-82.0,-82.0,-74.0,-74.0,-74.0,-84.0,-83.0,-82.0,,-88.0,,,,,,,,,,,,,,,,
662,13.75,9.25,-68.0,-58.0,-56.0,-57.0,-66.0,-75.0,-73.0,-86.0,-85.0,-73.0,-85.0,-85.0,-68.0,-84.0,-86.0,-76.0,-77.0,-74.0,-81.0,-81.0,-81.0,,-87.0,-86.0,,,,,,,,,,,,,,,
663,13.75,9.25,-63.0,-53.0,-53.0,-53.0,-63.0,-77.0,-76.0,-86.0,-87.0,-76.0,-87.0,-89.0,-63.0,-83.0,-85.0,-74.0,-75.0,-75.0,-80.0,-80.0,-81.0,,-85.0,-86.0,,,,,,,,,,,,,,,
664,13.75,9.25,-68.0,-48.0,-48.0,-48.0,-66.0,-76.0,-76.0,-83.0,-86.0,-74.0,-86.0,-85.0,-68.0,-82.0,-83.0,-75.0,-75.0,-76.0,-83.0,-82.0,-82.0,,-86.0,,,,,,,,,,,,,,,,
665,13.75,9.25,-64.0,-52.0,-50.0,-50.0,-68.0,-77.0,-76.0,-85.0,-88.0,-74.0,-89.0,-85.0,-68.0,-87.0,-85.0,-75.0,-75.0,-76.0,-85.0,-86.0,-85.0,,-85.0,,,,,-90.0,,,,,,,,,,,
666,13.75,9.25,-64.0,-54.0,-55.0,-54.0,-64.0,-73.0,-73.0,-85.0,-86.0,-73.0,-85.0,-88.0,-64.0,-84.0,-84.0,-82.0,-82.0,-76.0,-82.0,-82.0,-82.0,,-85.0,,,,,-90.0,,,,,,,,,,,
667,13.75,9.25,-62.0,-44.0,-44.0,-45.0,-69.0,-75.0,-75.0,-83.0,-87.0,-75.0,-85.0,-88.0,-62.0,-81.0,-82.0,-74.0,-74.0,-75.0,-82.0,-82.0,-82.0,,-86.0,-87.0,,,,,,,,,,,,,,,
668,13.75,9.25,-65.0,-48.0,-48.0,-48.0,-65.0,-75.0,-73.0,-84.0,-88.0,-72.0,-84.0,,-65.0,-81.0,-85.0,-74.0,-74.0,-74.0,-82.0,-81.0,-82.0,,-86.0,-87.0,-86.0,,,,,,,,,,,,,,
669,13.75,9.25,-62.0,-57.0,-58.0,-58.0,-61.0,-72.0,-72.0,-82.0,-88.0,-73.0,-84.0,-90.0,-69.0,-82.0,-81.0,-75.0,-74.0,-74.0,-79.0,-81.0,-81.0,,-85.0,,-86.0,,,,,,,,,,,,,,
670,13.75,9.25,-63.0,-46.0,-46.0,-46.0,-63.0,-72.0,-81.0,-84.0,-88.0,-73.0,,-90.0,-63.0,-82.0,-83.0,-79.0,-73.0,-73.0,-78.0,-79.0,-79.0,,-86.0,,,,,,,,,,,,,,,,
671,13.75,9.25,-61.0,-47.0,-48.0,-47.0,-61.0,-77.0,-77.0,-80.0,-81.0,-77.0,-85.0,-86.0,-61.0,-81.0,-81.0,-73.0,-73.0,-74.0,-78.0,-77.0,-77.0,,-86.0,,,,,,,,,,,,,,,,
672,13.75,9.25,-59.0,-55.0,-55.0,-55.0,-58.0,-73.0,-73.0,-82.0,-81.0,-73.0,-88.0,-90.0,-58.0,-83.0,-83.0,-80.0,-80.0,-75.0,-78.0,-79.0,-78.0,,-84.0,,,,,,,,,,,,,,,,
673,13.75,9.25,-63.0,-51.0,-51.0,-51.0,-64.0,-73.0,-73.0,-83.0,-89.0,-73.0,-89.0,-89.0,-63.0,-83.0,-83.0,-81.0,-74.0,-75.0,-78.0,-78.0,-78.0,,-84.0,-89.0,,,,,,,,,,,,,,,
674,13.75,9.25,-64.0,-51.0,-51.0,-51.0,-64.0,-75.0,-76.0,-85.0,-89.0,-76.0,-88.0,-88.0,-64.0,-85.0,-87.0,-74.0,-74.0,-82.0,-80.0,-78.0,-79.0,,,-86.0,,,,,,,,,,,,,,,
675,13.75,9.25,-64.0,-50.0,-50.0,-51.0,-62.0,-72.0,-72.0,-84.0,-89.0,-72.0,-87.0,-88.0,-63.0,-85.0,-87.0,-81.0,-74.0,-74.0,-81.0,-81.0,-81.0,,-85.0,-86.0,,,,,,,,,,,,,,,
676,13.75,9.25,-65.0,-58.0,-57.0,-58.0,-65.0,-74.0,-74.0,-80.0,-89.0,-74.0,-87.0,-88.0,-64.0,-82.0,-81.0,-74.0,-74.0,-81.0,-80.0,-79.0,-79.0,,-85.0,,,,,,,,,,,,,,,,
677,13.75,9.25,-64.0,-49.0,-49.0,-49.0,-66.0,-73.0,-73.0,-84.0,,-74.0,-87.0,,-65.0,-84.0,-83.0,-73.0,-80.0,-80.0,-82.0,-83.0,-83.0,,-85.0,,,,,,,,,,,,,,,,
678,13.75,9.25,-63.0,-51.0,-51.0,-51.0,-63.0,-73.0,-75.0,-84.0,-87.0,-74.0,-86.0,-84.0,-63.0,-86.0,-84.0,-75.0,-74.0,-74.0,-82.0,-84.0,-82.0,,-85.0,,,,,,,,,,,,,,,,
679,13.75,9.25,-64.0,-48.0,-49.0,-48.0,-65.0,-73.0,-73.0,-80.0,-80.0,-74.0,-82.0,-84.0,-64.0,-80.0,-80.0,-75.0,-75.0,-78.0,-83.0,-82.0,-82.0,,-88.0,,,,,,,,,,,,,,,,
680,15.75,11.25,-67.0,-43.0,-42.0,-43.0,-67.0,-71.0,-71.0,-80.0,-78.0,-71.0,-79.0,-79.0,-66.0,-80.0,-81.0,-84.0,-83.0,-82.0,,-86.0,-88.0,,,,,,,,,,,,,,,,,,
681,15.75,11.25,-73.0,-45.0,-44.0,-44.0,-59.0,-68.0,-71.0,-77.0,-79.0,-71.0,-79.0,-73.0,-58.0,-76.0,-76.0,-84.0,-85.0,-82.0,,,,,-89.0,,,,,,,,,,,,,,,,
682,15.75,11.25,-71.0,-45.0,-44.0,-44.0,-71.0,-68.0,-68.0,-76.0,-72.0,-89.0,-79.0,-77.0,-71.0,-76.0,-76.0,-84.0,-85.0,,,,,,-87.0,,,,,,,,,,,,,,,,
683,15.75,11.25,-66.0,-45.0,-44.0,-44.0,-67.0,-75.0,-74.0,-77.0,-78.0,-75.0,-78.0,-77.0,-66.0,-78.0,-77.0,-82.0,-83.0,-82.0,,,,,-87.0,,,,,,,,,,,,,,,,
684,15.75,11.25,-68.0,-42.0,-40.0,-42.0,-68.0,-77.0,-77.0,-77.0,-84.0,-77.0,-77.0,-80.0,-68.0,-77.0,-79.0,-86.0,-86.0,-87.0,,,,,-89.0,,,,,,,,,,,,,,,,
685,15.75,11.25,-67.0,-45.0,-45.0,-45.0,-67.0,-67.0,-67.0,-79.0,-80.0,-68.0,-82.0,-80.0,-66.0,-79.0,-80.0,-86.0,-84.0,-87.0,,,,,-88.0,,,,,,,,,,,,,,,,
686,15.75,11.25,-66.0,-45.0,-45.0,-45.0,-66.0,-68.0,-68.0,-77.0,-83.0,-68.0,-82.0,-79.0,-66.0,-77.0,-77.0,-84.0,-83.0,,,,,,-89.0,,,,,,,,,,,,,,,,
687,15.75,11.25,-67.0,-46.0,-47.0,-47.0,-67.0,-68.0,-68.0,-78.0,-77.0,-68.0,-79.0,-84.0,-67.0,-79.0,-79.0,-87.0,-83.0,-86.0,,,,,-88.0,-88.0,,,,,,,,,,,,,,,
688,15.75,11.25,-57.0,-51.0,-51.0,-51.0,-58.0,-68.0,-68.0,-81.0,-85.0,-68.0,-83.0,-84.0,-67.0,-80.0,-82.0,-84.0,-84.0,-86.0,-88.0,-89.0,-88.0,,-88.0,-88.0,,,,,,,,,,,,,,,
689,15.75,11.25,-66.0,-46.0,-46.0,-46.0,-65.0,-66.0,-66.0,-75.0,-86.0,-66.0,-82.0,-83.0,-65.0,-74.0,-75.0,-87.0,-86.0,,-88.0,-89.0,-88.0,,,,,,,,,,,,,,,,,,
690,15.75,11.25,-67.0,-42.0,-39.0,-42.0,-67.0,-72.0,-73.0,-79.0,-84.0,-73.0,-80.0,-83.0,-58.0,-79.0,-80.0,-84.0,-83.0,-85.0,,,-88.0,,,,,,,,,,,,,,,,,,
691,15.75,11.25,-69.0,-42.0,-39.0,-42.0,-56.0,-74.0,-74.0,-81.0,-82.0,-68.0,-82.0,,-57.0,-80.0,-80.0,-84.0,-83.0,-83.0,,,,,-89.0,,,,,,,,,,,,,,,,
692,15.75,11.25,-68.0,-47.0,-47.0,-46.0,-58.0,-75.0,-75.0,-78.0,-82.0,-75.0,-81.0,-81.0,-68.0,-78.0,-78.0,-84.0,-85.0,-81.0,,,,,-88.0,,,,,,,,,,,,,,,,
693,15.75,11.25,-69.0,-47.0,-46.0,-46.0,-68.0,-77.0,-77.0,-75.0,-79.0,-78.0,-81.0,-79.0,-69.0,-75.0,-76.0,-87.0,-85.0,-85.0,,,,,-88.0,,,,,,,,,,,,,,,,
694,15.75,11.25,-58.0,-46.0,-46.0,-46.0,-58.0,-76.0,-76.0,-76.0,-82.0,-76.0,-82.0,-82.0,-58.0,-75.0,-76.0,-84.0,-86.0,-85.0,,-89.0,,,-88.0,,,,,,,,,,,,,,,,
695,15.75,11.25,-70.0,-46.0,-46.0,-46.0,-70.0,-72.0,-73.0,-78.0,-81.0,-73.0,-81.0,-81.0,-69.0,-77.0,-77.0,-86.0,-85.0,-84.0,,-89.0,,,,,,,,,,,,,,,,,,,
696,15.75,11.25,-69.0,-42.0,-42.0,-42.0,-69.0,-67.0,-68.0,-78.0,-84.0,-67.0,-84.0,-85.0,-69.0,-78.0,-78.0,-84.0,-84.0,-83.0,-87.0,,-86.0,,,-90.0,-90.0,,,,,,,,,,,,,,
697,15.75,11.25,-71.0,-48.0,-44.0,-48.0,-71.0,-66.0,-66.0,-78.0,-80.0,-76.0,-80.0,-81.0,-72.0,-79.0,-80.0,-84.0,-85.0,-85.0,-87.0,,-86.0,,-90.0,-90.0,-90.0,,,,,,,,,,,,,,
698,15.75,11.25,-69.0,-46.0,-46.0,-46.0,-68.0,-74.0,-74.0,-82.0,-81.0,-75.0,-80.0,-80.0,-58.0,-80.0,-81.0,-84.0,-84.0,-85.0,,,,,-90.0,,,,,,,,,,,,,,,,
699,15.75,11.25,-68.0,-46.0,-47.0,-46.0,-58.0,-70.0,-70.0,-78.0,-78.0,-70.0,-82.0,-81.0,-68.0,-77.0,-78.0,-84.0,-87.0,-84.0,,,,,,,-89.0,,,,,,,,,,,,,,
700,17.75,11.25,-59.0,-43.0,-42.0,-43.0,-59.0,-73.0,-73.0,-80.0,-80.0,-73.0,-85.0,-81.0,-58.0,-79.0,-79.0,,-84.0,-85.0,-82.0,-82.0,-82.0,,,,,,,,,,,,,,,,,,
701,17.75,11.25,-58.0,-45.0,-45.0,-45.0,-58.0,-64.0,-64.0,-79.0,-86.0,-64.0,-79.0,-86.0,-58.0,-79.0,-79.0,-84.0,-85.0,-86.0,-88.0,-84.0,-84.0,,,,,,,,,,,,,,,,,,
702,17.75,11.25,-58.0,-45.0,-45.0,-45.0,-59.0,-78.0,-77.0,-77.0,-76.0,-77.0,-77.0,-80.0,-62.0,-77.0,-78.0,-89.0,-84.0,-88.0,-87.0,-88.0,-87.0,,,,,,,,,,,,,,,,,,
703,17.75,11.25,-59.0,-46.0,-46.0,-46.0,-60.0,-67.0,-67.0,-79.0,-75.0,-67.0,-81.0,-77.0,-59.0,-79.0,-80.0,-84.0,-84.0,-88.0,-88.0,-87.0,-84.0,,,,,,,,,,,,,,,,,,
704,17.75,11.25,-62.0,-47.0,-47.0,-47.0,-62.0,-76.0,-77.0,-79.0,-78.0,-76.0,-78.0,-79.0,-61.0,-78.0,-79.0,-84.0,-87.0,-86.0,-88.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,
705,17.75,11.25,-61.0,-46.0,-46.0,-46.0,-61.0,-68.0,-68.0,-80.0,-79.0,-68.0,-79.0,-77.0,-61.0,-79.0,-81.0,-84.0,-87.0,-84.0,-83.0,-83.0,-85.0,,,,,,,,,,,,,,,,,,
706,17.75,11.25,-59.0,-46.0,-47.0,-46.0,-59.0,-72.0,-71.0,-81.0,-75.0,-72.0,-76.0,-75.0,-60.0,-83.0,-82.0,-85.0,-86.0,-84.0,-85.0,-85.0,-84.0,,,,,,,,,,,,,,,,,,
707,17.75,11.25,-62.0,-46.0,-46.0,-46.0,-62.0,-68.0,-90.0,-76.0,-78.0,-69.0,-80.0,-77.0,-62.0,-83.0,-77.0,-86.0,-85.0,-87.0,-87.0,-86.0,-85.0,,,,,,,,,,,,,,,,,,
708,17.75,11.25,-61.0,-46.0,-46.0,-46.0,-58.0,-67.0,-67.0,-84.0,-75.0,-67.0,-77.0,-78.0,-61.0,-76.0,-82.0,-85.0,-86.0,-87.0,-86.0,-85.0,-84.0,,,,,,,,,,,,,,,,,,
709,17.75,11.25,-61.0,-46.0,-46.0,-46.0,-61.0,-66.0,-66.0,-80.0,-76.0,-66.0,-77.0,-77.0,-61.0,-73.0,-81.0,-87.0,-84.0,-87.0,-88.0,-86.0,-85.0,,,,,,,,,,,,,,,,,,
710,17.75,11.25,-58.0,-46.0,-46.0,-45.0,-61.0,-70.0,-67.0,-79.0,-77.0,-67.0,-76.0,-77.0,-59.0,-78.0,-83.0,-84.0,-86.0,-84.0,-85.0,-87.0,-85.0,,,,,,,,,,,,,,,,,,
711,17.75,11.25,-59.0,-46.0,-46.0,-46.0,-58.0,-72.0,-72.0,-82.0,-77.0,-67.0,-80.0,-76.0,-58.0,-75.0,-82.0,-87.0,-87.0,-87.0,-85.0,-84.0,-84.0,,,,,,,,,,,,,,,,,,
712,17.75,11.25,-61.0,-46.0,-46.0,-46.0,-61.0,-71.0,-72.0,-73.0,-78.0,-72.0,-77.0,-76.0,-61.0,-77.0,-77.0,-85.0,-86.0,-87.0,-84.0,-84.0,-84.0,,,,,,,,,,,,,,,,,,
713,17.75,11.25,-59.0,-46.0,-46.0,-46.0,-59.0,-67.0,-67.0,-83.0,-82.0,-67.0,-79.0,-78.0,-59.0,-76.0,-83.0,-88.0,-85.0,-85.0,-84.0,-84.0,-85.0,,,,,,,,,,,,,,,,,,
714,17.75,11.25,-63.0,-48.0,-48.0,-48.0,-63.0,-73.0,-73.0,-79.0,-83.0,-73.0,-80.0,-79.0,-58.0,-86.0,-79.0,-83.0,-83.0,-85.0,-85.0,-84.0,-85.0,,,,,,,,,,,,,,,,,,
715,17.75,11.25,-57.0,-45.0,-45.0,-45.0,-58.0,-69.0,-69.0,-79.0,-77.0,-69.0,-76.0,-77.0,-59.0,-78.0,-80.0,-83.0,-84.0,-83.0,-84.0,-85.0,-84.0,,,,,,,,,,,,,,,,,,
716,17.75,11.25,-61.0,-47.0,-46.0,-47.0,-61.0,-72.0,-73.0,-80.0,-76.0,-73.0,-76.0,-76.0,-59.0,-75.0,-80.0,-86.0,-86.0,-83.0,-86.0,-84.0,-86.0,,,,,,,,,,,,,,,,,,
717,17.75,11.25,-58.0,-46.0,-46.0,-46.0,-58.0,-70.0,-70.0,-75.0,-79.0,-70.0,-79.0,-76.0,-58.0,-74.0,-74.0,-84.0,-85.0,-85.0,-87.0,-85.0,-86.0,,,,,,,,,,,,,,,,,,
718,17.75,11.25,-61.0,-46.0,-46.0,-47.0,-60.0,-70.0,-71.0,-80.0,-77.0,-71.0,-80.0,-76.0,-61.0,-77.0,-79.0,-84.0,-87.0,-83.0,-88.0,-87.0,-87.0,,,,,,,,,,,,,,,,,,
719,17.75,11.25,-61.0,-46.0,-47.0,-46.0,-61.0,-74.0,-74.0,-74.0,-79.0,-79.0,-80.0,-77.0,-60.0,-74.0,-80.0,-87.0,-87.0,-86.0,-85.0,-86.0,-87.0,,,,,,,,,,,,,,,,,,
720,19.75,11.25,-54.0,-57.0,-56.0,-55.0,-55.0,-70.0,-70.0,-73.0,-74.0,-71.0,-74.0,-74.0,-54.0,-72.0,-73.0,-84.0,-86.0,,-87.0,-86.0,-88.0,-91.0,,,,,,,,,,,,,,,,,
721,19.75,11.25,-58.0,-57.0,-59.0,-62.0,-58.0,-74.0,-74.0,-73.0,-77.0,-73.0,-78.0,-77.0,-58.0,-72.0,-73.0,-85.0,-87.0,,-85.0,-86.0,-87.0,,,,,,,,,,,,,,,,,,
722,19.75,11.25,-55.0,-56.0,-55.0,-55.0,-57.0,-73.0,-72.0,-72.0,-77.0,-73.0,-73.0,-78.0,-57.0,-71.0,-72.0,-85.0,-87.0,-88.0,-85.0,-87.0,-87.0,,,,,,,,,,,,,,,,,,
723,19.75,11.25,-56.0,-56.0,-57.0,-55.0,-55.0,-72.0,-71.0,-79.0,-77.0,-72.0,-73.0,-71.0,-56.0,-71.0,-72.0,-85.0,-87.0,-86.0,-85.0,-85.0,-86.0,,,,,,,,,,,,,,,,,,
724,19.75,11.25,-54.0,-55.0,-56.0,-55.0,-57.0,-69.0,-69.0,-67.0,-76.0,-69.0,-76.0,-76.0,-57.0,-67.0,-70.0,-85.0,-87.0,-86.0,-86.0,-86.0,-85.0,,,,,,,,,,,,,,,,,,
725,19.75,11.25,-56.0,-55.0,-56.0,-54.0,-56.0,-73.0,-73.0,-71.0,-71.0,-72.0,-71.0,-71.0,-56.0,-70.0,-71.0,-85.0,-86.0,,-86.0,-86.0,-85.0,,,,,,,,,,,,,,,,,,
726,19.75,11.25,-56.0,-55.0,-55.0,-54.0,-57.0,-68.0,-69.0,-70.0,-72.0,-72.0,-72.0,-71.0,-56.0,-70.0,-70.0,-85.0,-84.0,-85.0,-86.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,
727,19.75,11.25,-57.0,-56.0,-55.0,-55.0,-55.0,-69.0,-69.0,-72.0,-77.0,-69.0,-77.0,-77.0,-55.0,-65.0,-65.0,,-84.0,-86.0,-87.0,-87.0,-87.0,,,,,,,,,,,,,,,,,,
728,19.75,11.25,-55.0,-55.0,-56.0,-56.0,-57.0,-73.0,-74.0,-73.0,-72.0,-74.0,-72.0,-73.0,-56.0,-68.0,-73.0,-84.0,-85.0,-86.0,-86.0,-86.0,-85.0,,,,,,,,,,,,,,,,,,
729,19.75,11.25,-55.0,-56.0,-56.0,-57.0,-55.0,-76.0,-74.0,-68.0,-76.0,-75.0,-77.0,-77.0,-55.0,-68.0,-72.0,-84.0,-85.0,,-86.0,-86.0,-85.0,,,,,,,,,,,,,,,,,,
730,19.75,11.25,-56.0,-56.0,-56.0,-56.0,-57.0,-77.0,-70.0,-78.0,-77.0,-70.0,-77.0,-77.0,-55.0,-76.0,-77.0,,,,-85.0,-86.0,-86.0,-89.0,,,,,,,,,,,,,,,,,
731,19.75,11.25,-57.0,-55.0,-56.0,-56.0,-57.0,-75.0,-75.0,-73.0,-78.0,-75.0,-77.0,-70.0,-57.0,-72.0,-73.0,,,,-85.0,-84.0,-86.0,-89.0,,,,,,,,,,,,,,,,,
732,19.75,11.25,-57.0,-55.0,-55.0,-55.0,-57.0,-74.0,-73.0,-72.0,-71.0,-72.0,-72.0,-71.0,-57.0,-72.0,-73.0,,,,-86.0,-85.0,-86.0,,,,,,,,,,,,,,,,,,
733,19.75,11.25,-57.0,-56.0,-56.0,-55.0,-57.0,-71.0,-71.0,-72.0,-72.0,-71.0,-72.0,-72.0,-55.0,-67.0,-72.0,,-85.0,,-86.0,-85.0,-86.0,,,,,,,,,,,,,,,,,,
734,19.75,11.25,-56.0,-57.0,-57.0,-55.0,-57.0,-71.0,-71.0,-72.0,-76.0,-71.0,-72.0,-72.0,-56.0,-71.0,-73.0,,-83.0,-85.0,,,,,,,,,,,,,,,,,,,,,
735,19.75,11.25,-57.0,-56.0,-56.0,-56.0,-57.0,-73.0,-76.0,-68.0,-72.0,-73.0,-71.0,-71.0,-56.0,-68.0,-73.0,-84.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,
736,19.75,11.25,-57.0,-57.0,-56.0,-56.0,-57.0,-76.0,-76.0,-76.0,-71.0,-75.0,-71.0,-71.0,-57.0,-76.0,-76.0,-83.0,-84.0,-84.0,,,,,,,,,,,,,,,,,,,,,
737,19.75,11.25,-57.0,-56.0,-55.0,-55.0,-57.0,-71.0,-71.0,-75.0,-72.0,-70.0,-72.0,-72.0,-57.0,-74.0,-75.0,-83.0,-85.0,-85.0,,,,,,,,,,,,,,,,,,,,,
738,19.75,11.25,-55.0,-56.0,-56.0,-57.0,-56.0,-74.0,-74.0,-72.0,-71.0,-74.0,-78.0,-72.0,-57.0,-71.0,-72.0,-86.0,-84.0,-85.0,,,,,,,,,,,,,,,,,,,,,
739,19.75,11.25,-57.0,-57.0,-55.0,-56.0,-56.0,-67.0,-67.0,-73.0,-72.0,-67.0,-73.0,-72.0,-57.0,-72.0,-74.0,-86.0,-83.0,-84.0,,,,,,,,,,,,,,,,,,,,,
740,2.25,0.75,,-90.0,-81.0,-84.0,,,,,,,,,,,,,,,-55.0,-55.0,-54.0,,-66.0,-66.0,-65.0,,,-90.0,,,,,,,,,,,
741,2.25,0.75,-82.0,-83.0,-83.0,-84.0,-83.0,,,,,,,,-83.0,,,,,-89.0,-51.0,-52.0,-52.0,,-72.0,-73.0,-72.0,,,-89.0,,,,,,,,,,,
742,2.25,0.75,-85.0,-83.0,-80.0,-84.0,-86.0,,,,,,,,-85.0,,,,,-89.0,-50.0,-50.0,-49.0,,-72.0,-72.0,-73.0,,-89.0,-89.0,,,,,,,,,,,
743,2.25,0.75,-85.0,,-81.0,-84.0,-86.0,,,,,,,,-85.0,,,,,,-48.0,-48.0,-48.0,,-73.0,-72.0,-72.0,,-89.0,-89.0,,,,,,,,,,,
744,2.25,0.75,-86.0,-84.0,-82.0,-84.0,-86.0,,,,,,,,-85.0,,,,,,-50.0,-50.0,-50.0,,-74.0,-73.0,-74.0,,,-89.0,,,,,,,,,,,
745,2.25,0.75,-82.0,-86.0,-77.0,-83.0,-83.0,,,,,,,,-84.0,,,,,,-50.0,-50.0,-50.0,,-72.0,-71.0,-71.0,,,-90.0,,,,,,,,,,,
746,2.25,0.75,-85.0,-84.0,-81.0,-83.0,-84.0,,,,,,,,-83.0,,,,,,-50.0,-50.0,-50.0,,-72.0,-72.0,-72.0,,,-90.0,,,,,,,,,,,
747,2.25,0.75,-83.0,-83.0,-81.0,-74.0,-84.0,,,,,,,,-84.0,,,,-89.0,,-53.0,-53.0,-53.0,,-71.0,-72.0,-72.0,,,-91.0,,,,,,,,,,,
748,2.25,0.75,-82.0,-84.0,-84.0,-74.0,-83.0,,,,,,,,-83.0,,,,-89.0,,-50.0,-51.0,-50.0,,-72.0,-72.0,-71.0,,,-91.0,,,,,,,,,,,
749,2.25,0.75,-84.0,-82.0,-83.0,-85.0,-85.0,,,,,,,,-84.0,,,,,,-49.0,-50.0,-50.0,,-71.0,-72.0,-72.0,,,-91.0,,,,,,,,,,,
