,filename,place,floor,x,y,orientation,sample_id,timestamp,00:15:f9:6c:7a:e1,00:15:f9:6c:7a:e0,00:15:f9:6c:7a:e2,00:15:f9:6c:7a:d2,00:15:f9:6c:7a:d1,00:15:f9:6c:7a:d0,00:15:f9:6c:7d:72,00:15:f9:6c:7d:70,00:15:f9:6c:7d:71,00:12:da:9e:32:31,00:12:da:9e:32:30,00:12:da:9e:32:32,00:17:df:7d:70:51,00:17:df:7d:70:50,00:17:df:7d:70:52,88:e3:ab:11:f4:ee,00:11:21:66:75:80,00:11:21:66:75:82,00:11:21:66:75:81,00:11:21:6c:4e:71,00:11:21:6c:4e:72,00:11:21:6c:4e:70,00:12:80:17:ac:ae,00:15:f9:6c:7d:21,00:11:21:6c:50:e0,00:11:21:6c:50:e1,00:11:21:6c:50:e2,00:12:da:9e:31:91,00:15:f9:6c:7d:22,00:15:f9:6c:7d:20,00:0f:60:06:71:2e,00:1b:fc:22:43:4e,00:12:43:f1:c4:41,00:12:43:f1:c4:40,00:12:43:f1:c4:42,bc:14:01:9c:37:08,bc:14:01:9c:37:09,30:8d:99:64:aa:8d,b0:5b:67:c2:a0:16
752,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,12,1.46187E+12,-50,-49,-50,-69,-69,-69,-87,-86,-84,-85,-85,-86,,,,-88,,,,,,,,,,,,,,,,,,,,,,,
753,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,13,1.46187E+12,-52,-52,-52,-70,-70,-70,-84,-84,-83,-83,-83,-83,,,,-89,,,,,,,,,,,,,,,,,,,,,,,
754,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,14,1.46187E+12,-52,-53,-52,-75,-74,-75,-84,-84,-82,-88,-88,-83,,,,-89,,,,,,,,,,,,,,,,,,,,,,,
755,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,15,1.46187E+12,-50,-50,-51,-67,-67,-68,-85,-84,-85,-85,-88,-84,,,,-89,,,,,,,,,,,,,,,,,,,,,,,
756,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,16,1.46187E+12,-50,-50,-50,-71,-71,-72,-85,-84,-83,-85,-86,-86,,,,-90,,-89,,,,,,,,,,,,,,,,,,,,,
757,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,17,1.46187E+12,-50,-51,-50,-72,-72,-72,-85,,-83,-85,-84,-83,,,,-89,,-89,-88,,,,,,,,,,,,,,,,,,,,
758,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,18,1.46187E+12,-51,-50,-50,-72,-71,-71,-83,,-82,-82,-83,-84,,,,-88,,,-88,,,,,,,,,,,,,,,,,,,,
759,"right-to-left-point(2.25,0.75).json",ed2.fct.unl.pt,2,2.25,0.75,234.41371,19,1.46187E+12,-50,-50,-50,-73,-73,-73,-83,,-83,-85,-85,-84,,,,-88,,,,,,,,,,,,,,,,,,,,,,,
760,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,0,1.46187E+12,,,,,,,-61,-62,-62,-70,-70,-80,,,,,-88,-85,-87,-68,-68,-68,,-75,-75,-75,-75,,-74,-74,,,,,,,,,
761,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,1,1.46187E+12,,,,,,,-58,-57,-58,-73,-73,-73,,,,,-85,-84,-84,-65,-65,-66,,-69,-78,-82,-82,,-69,-69,,,,,,,,,
762,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,2,1.46187E+12,,,,,,,-54,-59,-59,-70,-70,-70,,,,,-86,-85,-88,-63,-64,-64,,-70,-75,-76,-77,,-70,-70,,,,,,,,,
763,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,3,1.46187E+12,,,,,,,-55,-54,-54,-72,-71,-71,,,,,-85,-85,-85,-63,-63,-64,,-67,-74,-75,-75,,-67,-67,,,,,,,,,
764,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,4,1.46187E+12,,,,,,,-56,-53,-56,-77,-71,-76,,,,,-85,-84,-85,-64,-64,-64,,-69,-75,-76,-72,,-69,-67,,,,,,,,,
765,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,5,1.46187E+12,,,,,,,-55,-55,-55,-75,-76,-76,,,,,-85,-84,-84,-64,-64,-64,,-68,-75,-76,-76,,-69,-68,,,,,,,,,
766,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,6,1.46187E+12,,,,,,,-53,-51,-52,-77,-77,-71,,,,,-86,-86,-87,-64,-64,-64,,-67,-75,-75,-85,,-68,-67,,,,,,,,,
767,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,7,1.46187E+12,,,,,,,-57,-52,-56,-70,-71,-71,,,,,-85,-85,-86,-63,-64,-64,,-69,-85,-86,-75,,-69,-68,,,,,,,,,
768,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,8,1.46187E+12,,,,,,,-56,-57,-56,-76,-73,-77,,,,,-84,-86,-85,-64,-64,-63,,-68,-76,-76,-75,,-69,-67,,,,,,,,,
769,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,9,1.46187E+12,,,,,,,-56,-56,-56,-71,-71,-71,,,,,-84,-85,-85,-63,-59,-58,,-69,-76,-77,-85,,-69,-69,,,,,,,,,
770,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,10,1.46187E+12,,,,,,,-57,-53,-54,-72,-70,-70,,,,,-87,-88,-86,-68,-67,-67,,-67,-79,-86,-86,,-64,-66,,,,,,,,,
771,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,11,1.46187E+12,,,,,,,-57,-57,-58,-72,-72,-72,,,,,-87,-83,-85,-66,-66,-65,,-69,-75,-84,-76,,-66,-66,,,,,,,,,
772,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,12,1.46187E+12,,,,,,,-52,-52,-53,-78,-77,-77,,,,,-85,-85,-85,-63,-63,-63,,-70,-75,-75,-76,,-73,-73,,,,,,,,,
773,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,13,1.46187E+12,,,,,,,-56,-57,-56,-77,-77,-70,,,,,-85,-87,-86,-65,-64,-64,,-68,-75,-75,-75,,-68,-68,,,,,,,,,
774,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,14,1.46187E+12,,,,,,,-57,-56,-56,-78,-71,-77,,,,,-85,-86,-85,-64,-64,-64,,-73,-75,-76,-75,,-73,-72,,,,,,,,,
775,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,15,1.46187E+12,,,,,,,-57,-58,-56,-71,-71,-71,,,,,-85,-85,-85,-69,-69,-70,,-68,-75,-72,-76,,-69,-68,,,,,,,,,
776,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,16,1.46187E+12,,,,,,,-56,-56,-56,-73,-71,-73,,,,,-84,-85,-87,-63,-62,-63,,-72,-78,-85,-77,,-72,-72,,,,,,,,,
777,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,17,1.46187E+12,,,,,,,-57,-56,-56,-69,-78,-82,,,,,-84,-85,-85,-63,-63,-63,,-69,-76,-75,-75,,-66,-69,,,,,,,,,
778,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,18,1.46187E+12,,,,,,,-56,-57,-56,-70,-78,-70,,,,,-85,-85,-84,-65,-65,-65,,-66,-75,-76,-76,,-66,-68,,,,,,,,,
779,"right-to-left-point(21.75,11.25).json",ed2.fct.unl.pt,2,21.75,11.25,238.69931,19,1.46187E+12,,,,,,,-56,-56,-56,-71,-71,-77,,,,,-85,-84,-84,-72,-73,-73,,-66,-71,-76,-76,,-66,-66,,,,,,,,,
780,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,233.7412,0,1.46187E+12,-89,-88,-88,,,,-58,-58,-57,-71,-72,-71,,,,,,,,-59,-60,-59,,-71,-73,-73,-73,,-71,-71,,,,,,,,,
781,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,1,1.46187E+12,-87,-88,-87,,,,-56,-59,-58,-77,-77,-76,,,,,,-84,,-59,-59,-59,,-72,-72,-73,-71,,-72,-71,,,,,,,,,
782,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,2,1.46187E+12,-87,-88,-87,,,,-57,-57,-57,-74,-74,-74,,,,,-89,-90,-90,-59,-59,-59,,-75,-71,-70,-69,,-75,-73,,,,,,,,,
783,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,3,1.46187E+12,,-88,-87,,,,-57,-57,-57,-78,-75,-78,,,,,-89,-90,-90,-64,-64,-65,,-67,-70,-71,-71,,-67,-66,,,,,,,,,
784,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,4,1.46187E+12,-88,-88,-88,,,,-58,-57,-57,-77,-76,-77,,,,,-89,-89,,-64,-65,-64,,-71,-79,-72,-71,,-71,-71,,,,,,,,,
785,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,5,1.46187E+12,-88,-88,-89,,,,-56,-56,-57,-76,-75,-76,,,,,-89,-87,-88,-60,-59,-59,,-71,-71,-71,-71,,-71,-69,,,,,,,,,
786,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,6,1.46187E+12,-88,-87,-88,,,,-55,-56,-56,-77,-77,-78,,,,,,-87,-88,-72,-72,-72,,-68,-71,-71,-79,,-68,-66,,,,,,,,,
787,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,7,1.46187E+12,-89,-87,-87,,,,-57,-57,-57,-77,-76,-76,,,,,,-87,-88,-63,-63,-61,,-68,-79,-79,-72,,-68,-68,,,,,,,,,
788,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,8,1.46187E+12,-89,,-87,,,,-57,-57,-56,-76,-77,-76,,,,,,,,-68,-69,-69,,-70,-69,-71,-70,,-70,-69,,,,,,,,,
789,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,9,1.46187E+12,-89,-87,-88,,,,-57,-57,-57,-76,-76,-77,,,,,,-87,-86,-62,-63,-63,,-68,-70,-72,-72,,-68,-68,,,,,,,,,
790,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,10,1.46187E+12,-90,-88,-87,,,,-56,-57,-56,-76,-76,-77,,,,,,-87,-86,-62,-62,-61,,-69,-71,-71,-71,,-68,-69,,,,,,,,,
791,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,11,1.46187E+12,-87,-88,-87,,,,-56,-56,-57,-77,-77,-76,,,,,,-89,-86,-63,-63,-63,,-69,-71,-69,-71,,-69,-68,,,,,,,,,
792,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,12,1.46187E+12,-89,-87,,,,,-57,-56,-57,-76,-77,-77,,,,,,-86,-86,-63,-63,-63,,-69,-70,-71,-71,,-69,-69,,,,,,,,,
793,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,13,1.46187E+12,-89,-87,-89,,,,-58,-56,-57,-76,-77,-76,,,,,,-88,,-59,-64,-64,,-69,-71,-71,-71,,-68,-67,,,,,,,,,
794,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,14,1.46187E+12,-88,,-89,,,,-57,-57,-56,-77,-77,-76,,,,,,-86,,-68,-68,-68,,-66,-72,-72,-70,,-66,-66,,,,,,,,,
795,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,15,1.46187E+12,-88,-89,-89,,,,-57,-57,-57,-74,-74,-74,,,,,-87,-86,,-62,-63,-63,,-72,-72,-71,-72,,-73,-71,,,,,,,,,
796,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,16,1.46187E+12,-88,-89,-89,,,,-55,-54,-54,-76,-76,-76,,,,,-87,-86,,-62,-63,-62,,-70,-79,-80,-80,,-70,-70,,,,,,,,,
797,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,17,1.46187E+12,,,-90,,,,-57,-56,-56,-77,-77,-77,,,,,,-86,-89,-69,-70,-69,,-65,-72,-70,-71,,-66,-65,,,,,,,,,
798,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,18,1.46187E+12,,-88,-88,,,,-56,-57,-57,-77,-76,-76,,,,,,-86,-89,-63,-64,-66,,-67,-72,-72,-71,,-68,-67,,,,,,,,,
799,"right-to-left-point(23.75,11.25).json",ed2.fct.unl.pt,2,23.75,11.25,253.25833,19,1.46187E+12,,-88,-88,,,,-57,-57,-57,-76,-77,-76,,,,,,-89,-88,-67,-67,-67,,-67,-72,-71,-71,,-68,-68,,,,,,,,,
800,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,0,1.46187E+12,,,,,,,-66,-67,-67,-66,-66,-66,,,,,,,,-59,-58,-58,,-64,-76,-76,-77,,-66,-66,,,,,,,,,
801,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,1,1.46187E+12,,,,,,,-66,-65,-66,-71,-74,-74,,,,,,,,-52,-52,-53,,-67,-80,-79,-79,,-67,-67,,,,,,,,,
802,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,2,1.46187E+12,,,,,,,-64,-69,-64,-73,-69,-70,,,,,,-90,,-52,-52,-52,,-68,-80,-80,-79,,-68,-68,,-88,,,,,,,
803,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,3,1.46187E+12,,,,,,,-65,-65,-65,-73,-72,-73,,,,,,-90,,-52,-52,-52,,-68,-79,-78,-78,,-68,-68,,-88,,,,,,,
804,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,4,1.46187E+12,,,,,,,-67,-64,-67,-74,-74,-73,,,,,,,-89,-52,-52,-52,,-67,-79,-79,-78,,-67,-67,,,,,,,,,
805,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,5,1.46187E+12,,,,,,,-68,-68,-68,-73,-72,-73,,,,,,-89,-89,-53,-52,-52,,-67,-79,-79,-79,,-67,-67,,,,,,,,,
806,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,6,1.46187E+12,,,,,,,-67,-67,-66,-72,-71,-72,,,,,,-89,,-53,-53,-53,,-66,-79,-78,-79,,-67,-67,,,,,,,,,
807,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,7,1.46187E+12,,,,,,,-69,-67,-67,-71,-72,-70,,,,,,,,-54,-54,-54,,-67,-78,-79,-80,,-66,-67,,,,,,,,,
808,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,8,1.46187E+12,,,,,,,-68,-68,-68,-72,-70,-72,,,,,,,,-54,-54,-54,,-67,-79,-80,-79,,-67,-67,,,,,,,,,
809,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,9,1.46187E+12,,,,,,,-68,-68,-68,-73,-72,-72,,,,,,,,-52,-52,-52,,-67,-79,-78,-79,,-67,-67,,,,,,,,,
810,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,10,1.46187E+12,,,,,,,-68,-67,-68,-72,-69,-72,,,,,,,,-52,-52,-52,,-67,-79,-79,-79,,-67,-67,,,,,,,,,
811,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,11,1.46187E+12,,,,,,,-69,-68,-67,-72,-72,-73,,,,,-88,,-89,-52,-52,-52,,-67,-80,-79,-79,,-67,-67,,,,,,,,,
812,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,12,1.46187E+12,,,,,,,-68,-69,-67,-71,-70,-72,,,,,-88,-89,-89,-53,-52,-52,,-67,-81,-80,-79,,-67,-67,,,,,,,,,
813,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,13,1.46187E+12,,,,,,,-68,-67,-68,-71,-72,-70,,,,,,-89,,-52,-52,-52,,-67,-79,-79,-79,,-67,-71,,,,,,,,,
814,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,14,1.46187E+12,,,,,,,-68,-67,-68,-72,-73,-72,,,,,,,,-52,-52,-52,,-66,-79,-78,-80,,-67,-67,,,,,,,,,
815,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,15,1.46187E+12,,,,,,,-68,-68,-67,-72,-70,-72,,,,,,,,-52,-52,-53,,-67,-79,-79,-79,,-67,-67,,,,,,,,,
816,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,16,1.46187E+12,,,,,,,-67,-66,-67,-70,-73,-73,,,,,,,,-52,-52,-53,,-67,-80,-80,-79,,-67,-67,,,,,,,,,
817,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,17,1.46187E+12,,,,,,,-69,-67,-69,-72,-70,-72,,,,,,,,-52,-52,-53,,-67,-80,-79,-79,,-67,-67,,,,,,,,,
818,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,18,1.46187E+12,,,,,,,-67,-67,-67,-72,-73,-70,,,,,,,,-52,-52,-52,,-66,-79,-80,-80,,-67,-67,,,,,,,,,
819,"right-to-left-point(25.75,11.25).json",ed2.fct.unl.pt,2,25.75,11.25,233.7412,19,1.46187E+12,,,,,,,-69,-68,-69,-72,-73,-72,,,,,,,,-52,-52,-52,,-66,-79,-79,-79,,-67,-67,,,,,,,,,
820,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,0,1.46187E+12,,,,,,,-62,-62,-62,-76,-77,-77,,,,,,,,-54,-54,-54,,-64,-78,-78,-78,,-64,-64,,,,,,,,,
821,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,1,1.46187E+12,,,,,,,-69,-69,-68,-79,-79,-77,,,,,,,,-54,-53,-54,,-74,-85,-76,-76,,-74,-73,,,,,,,,,
822,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,2,1.46187E+12,,,,,,,-68,-69,-69,-77,-77,-78,,,,,,,,-67,-68,-67,,-60,-75,-74,-73,,-60,-60,,,,,,,,,
823,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,3,1.46187E+12,,,,,,,-68,-69,-69,-73,-73,-75,,,,,,,,-53,-54,-54,,-60,-74,-74,-74,,-59,-59,,,,,,,,,
824,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,4,1.46187E+12,,,,,,,-67,-67,-68,-79,-79,-79,,,,,,,,-59,-59,-59,,-60,-74,-74,-74,,-64,-59,,,,,,,,,
825,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,5,1.46187E+12,,,,,,,-64,-64,-64,-79,-79,-80,,,,,,,,-50,-50,-50,,-64,-74,-74,-74,,-64,-64,,,,,,,,,
826,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,6,1.46187E+12,,,,,,,-69,-69,-68,-74,-73,-75,,,,,,,,-53,-53,-52,,-64,-73,-73,-73,,-64,-64,,,,,,,,,
827,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,7,1.46187E+12,,,,,,,-68,-68,-67,-76,-74,-77,,,,,,,,-51,-51,-51,,-59,-75,-75,-74,,-60,-59,,,,,,,,,
828,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,8,1.46187E+12,,,,,,,-67,-68,-68,-76,-76,-76,,,,,,,,-51,-51,-51,,-62,-73,-74,-74,,-62,-62,,,,,,,,,
829,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,9,1.46187E+12,,,,,,,-71,-72,-67,-76,-75,-75,,,,,,,,-50,-50,-50,,-61,-74,-75,-75,,-61,-61,,,,,,,,,
830,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,10,1.46187E+12,,,,,,,-67,-68,-67,-76,-75,-76,,,,,,-88,,-53,-53,-53,,-58,-73,-73,-83,,-57,-57,,,,,,,,,
831,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,11,1.46187E+12,,,,,,,-66,-66,-66,-76,-74,-76,,,,,-90,-89,-87,-69,-70,-70,,-62,-74,-75,-74,,-62,-62,,,,,,,,,
832,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,12,1.46187E+12,,,,,,,-73,-70,-69,-75,-75,-76,,,,,-90,-89,-87,-49,-49,-49,,-60,-75,-75,-74,,-59,-59,,,,,,,,,
833,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,13,1.46187E+12,,,,,,,-66,-66,-66,-74,-72,-74,,,,,,,,-50,-50,-50,,-56,-73,-73,-73,,-57,-56,,,,,,,,,
834,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,14,1.46187E+12,,,,,,,-69,-70,-71,-78,-74,-77,,,,,,,,-51,-51,-52,,-58,-73,-74,-73,,-59,-58,,,,,,,,,
835,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,15,1.46187E+12,,,,,,,-65,-65,-65,-72,-75,-75,,,,,,,,-53,-53,-53,,-58,-74,-73,-73,,-58,-59,,,,,,,,,
836,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,16,1.46187E+12,,,,,,,-70,-72,-65,-76,-73,-75,,,,,,-89,,-48,-48,-48,,-63,-74,-74,-74,,-63,-63,,,,,,,,,
837,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,17,1.46187E+12,,,,,,,-68,-68,-68,-77,-74,-76,,,,,,-87,,-49,-49,-49,,-59,-74,-74,-73,,-59,-59,,,,,,,,,
838,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,18,1.46187E+12,,,,,,,-67,-67,-67,-73,-71,-72,,,,,,-87,,-48,-48,-48,,-64,-72,-73,-73,,-59,-64,,,,,,,,,
839,"right-to-left-point(27.75,11.25).json",ed2.fct.unl.pt,2,27.75,11.25,217.90454,19,1.46187E+12,,,,,,,-67,-67,-67,-75,-73,-73,,,,,,,,-50,-50,-50,,-59,-83,-73,-83,,-58,-59,,,,,,,,,
840,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,228.77518,0,1.46187E+12,,,,,,,-57,-57,-56,-69,-75,-77,,,,,,,,-45,-46,-46,,-57,-75,-74,-74,,-57,-58,,,,,,,,,
841,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,1,1.46187E+12,,,,,,,-61,-59,-58,-79,-76,-79,,,,,,,,-45,-45,-46,,-57,-77,-77,-77,,-57,-57,,,,,,,,,
842,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,2,1.46187E+12,,,,,,,-58,-58,-58,-79,-76,-75,,,,,,,,-50,-50,-50,,-62,-84,-83,-85,,-62,-62,,,,,,,,,
843,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,3,1.46187E+12,,,,,,,-61,-60,-61,-79,-76,-75,,,,,,,,-45,-45,-45,,-57,-76,-76,-75,,-63,-56,,,,,,,,,
844,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,4,1.46187E+12,,,,,,,-62,-62,-62,-78,-78,,,,,,,,,-44,-44,-44,,-62,-76,-75,-75,,-62,-62,,,,,,,,,
845,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,5,1.46187E+12,,,,,,,-59,-58,-59,-87,-77,-85,,,,,,,,-44,-45,-45,,-62,-76,-76,-77,,-62,-62,,,,,,,,,
846,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,6,1.46187E+12,,,,,,,-59,-59,-58,-77,-76,-76,,,,,,,,-45,-44,-45,,-62,-76,-76,-76,,-56,-57,,,,,,,,,
847,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,7,1.46187E+12,,,,,,,-59,-58,-58,-77,-75,-77,,,,,,,,-44,-45,-44,,-62,-76,-75,-75,,-56,-56,,,,,,,,,
848,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,8,1.46187E+12,,,,,,,-62,-62,-62,-76,-79,-85,,,,,,,,-44,-44,-45,,-62,-76,-75,-84,,-62,-62,,,,,,,,,
849,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,9,1.46187E+12,,,,,,,-62,-62,-59,-76,-77,-78,,,,,,,,-44,-44,-45,,-56,-76,-76,-75,,-56,-56,,,,,,,,,
850,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,10,1.46187E+12,,,,,,,-62,-59,-58,-76,-78,-76,,,,,,,,-45,-44,-44,,-58,-76,-78,-79,,-61,-60,,,,,,,,,
851,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,11,1.46187E+12,,,,,,,-60,-61,-59,-76,-78,-78,,,,,,,,-45,-45,-45,,-62,-76,-76,-76,,-63,-62,,,,,,,,,
852,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,12,1.46187E+12,,,,,,,-57,-58,-57,-77,-77,-76,,,,,,,,-42,-42,-38,,-56,-73,-73,-73,,-64,-56,,,,,,,,,
853,"right-to-left-point(29.75,11.25).json",ed2.fct.unl.pt,2,29.75,11.25,234.78934,13,1.46187E+12,,,,,,,-60,-57,-58,-82,-81,-81,,,,,,,,-51,-52,-52,,-57,-75,-75,-75,,-64,-56,,,,,,,,,
